#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,1B%,2B%,3B%,HR%,real_1B%,real_2B%,real_3B%,real_HR%,HIP,real_HIP
11,Matt Olson,ATL,156,621.4285714285714,720.0,157.5,82.5,36.42857142857143,0.0,38.57142857142857,99.64285714285714,111.42857142857144,83.57142857142857,7.5,159.64285714285714,7.5,5.357142857142857,2.142857142857143,2.142857142857143,1.0714285714285714,1.0714285714285714,0.253,0.346268657,0.498275862,0.844544519,0.2775,22.17261905,11.60714286,608,720,172,88,27,3,54,127,139,104,8,167,4,4,0,1,0,1,0.283,0.389,0.604,0.993,0.302,23.2,14.4,0.6936936936936937,0.30630630630630634,0.0,0.0535714285714285,0.7457627118644068,0.2288135593220339,0.025423728813559324,0.075,118.92857142857143,118
12,Juan Soto,SDP,154,551.4947368421053,708.0,152.2466165413534,90.49624060150376,26.61654135338346,2.129323308270677,33.004511278195494,116.04812030075188,93.69022556390978,146.9233082706767,11.711278195488722,103.27218045112782,4.258646616541354,4.258646616541354,2.129323308270677,10.646616541353383,3.193984962406016,7.452631578947368,0.276,0.429216867,0.511583012,0.940799879,0.284263959,14.58646617,20.7518797,568,708,156,88,32,1,35,97,109,132,11,129,2,5,1,12,5,7,0.275,0.41,0.519,0.93,0.296,18.2,18.6,0.7589285714285713,0.2232142857142857,0.017857142857142856,0.0466165413533834,0.7272727272727273,0.2644628099173554,0.008264462809917356,0.0494350282485875,119.24210526315791,121
13,Alex Bregman,HOU,154,608.5954887218045,723.9999999999999,163.3082706766917,95.80751879699248,39.19398496240601,1.088721804511278,27.21804511278195,101.25112781954886,104.5172932330827,97.98496240601504,2.177443609022556,90.36390977443608,10.887218045112782,6.5323308270676685,0.0,2.177443609022556,1.088721804511278,1.088721804511278,0.267,0.37593985,0.470483005,0.846422855,0.273522976,12.48120301,13.53383459,622,724,163,106,28,4,25,103,98,92,1,87,8,2,0,3,1,2,0.262,0.363,0.441,0.804,0.27,12.0,12.7,0.7040000000000001,0.288,0.008,0.037593984962406,0.7681159420289855,0.2028985507246377,0.028985507246376812,0.0345303867403314,136.09022556390977,138
14,Matt Chapman,TOR,154,503.2421052631579,581.0,114.45263157894738,62.03157894736842,24.463157894736845,1.7473684210526317,27.08421052631579,75.13684210526316,76.8842105263158,64.65263157894738,0.0,165.1263157894737,6.989473684210527,5.242105263157895,0.8736842105263158,2.6210526315789475,1.7473684210526317,0.8736842105263158,0.228,0.320783133,0.446180556,0.766963688,0.276243094,28.42105263,11.12781955,509,581,122,64,39,2,17,66,54,62,1,165,8,2,0,4,2,2,0.24,0.33,0.424,0.755,0.319,28.4,10.7,0.71,0.28,0.02,0.0466165413533834,0.6095238095238096,0.37142857142857144,0.01904761904761905,0.0292598967297762,87.36842105263159,105
15,Dansby Swanson,CHC,154,575.6390977443609,638.0,145.82857142857142,92.10225563909772,29.741353383458645,1.918796992481203,22.066165413533835,82.50827067669172,76.75187969924812,49.88872180451128,0.9593984962406016,158.30075187969925,4.796992481203008,4.796992481203008,1.918796992481203,13.43157894736842,4.796992481203008,8.634586466165413,0.253,0.31570997,0.426666667,0.742376636,0.309352518,24.81203008,7.819548872,565,638,138,88,25,3,22,81,80,66,0,154,5,2,0,9,1,8,0.244,0.328,0.416,0.744,0.297,24.1,10.3,0.7441860465116278,0.24031007751937986,0.01550387596899225,0.0345864661654135,0.7586206896551724,0.21551724137931033,0.02586206896551724,0.0344827586206896,123.76240601503758,116
16,Pete Alonso,NYM,154,573.8947368421052,658.0,149.41052631578947,82.12631578947368,26.71578947368421,0.9894736842105264,38.589473684210525,90.0421052631579,110.82105263157894,66.29473684210527,10.884210526315789,129.62105263157895,12.863157894736842,4.947368421052632,0.9894736842105264,3.957894736842105,0.9894736842105264,2.968421052631579,0.26,0.347368421,0.510344828,0.857713249,0.269879518,19.69924812,10.07518797,568,658,123,54,21,2,46,92,118,65,6,151,21,4,0,4,1,3,0.217,0.318,0.504,0.821,0.205,22.9,9.9,0.7410714285714286,0.2410714285714286,0.00892857142857143,0.0586466165413533,0.7012987012987013,0.2727272727272727,0.025974025974025976,0.0699088145896656,110.82105263157894,77
17,Bryan Reynolds,PIT,154,561.0827067669172,640.0,151.09774436090223,94.3157894736842,27.909774436090224,4.81203007518797,23.09774436090225,84.69172932330827,73.14285714285714,63.5187969924812,5.774436090225564,136.66165413533832,9.62406015037594,3.849624060150376,1.924812030075188,6.7368421052631575,2.887218045112782,3.849624060150376,0.269,0.351432881,0.457975986,0.809408867,0.315914489,21.35338346,9.92481203,574,640,151,91,31,5,24,85,84,53,2,138,7,6,0,12,1,11,0.263,0.33,0.46,0.79,0.304,21.6,8.3,0.736842105263158,0.21804511278195493,0.03759398496240602,0.0360902255639097,0.7165354330708661,0.2440944881889764,0.03937007874015748,0.0375,127.99999999999997,127
18,Christian Walker,ARI,154,583.4691729323308,661.0,147.10977443609022,87.47067669172932,29.81954887218045,1.9879699248120304,27.83157894736842,84.48872180451129,89.45864661654136,65.603007518797,1.9879699248120304,142.13984962406016,6.957894736842105,4.969924812030076,0.9939849624060152,2.981954887218045,0.9939849624060152,1.9879699248120304,0.253,0.332330827,0.453151618,0.785482445,0.285035629,21.5037594,9.92481203,582,661,150,79,36,2,33,86,103,62,3,127,8,8,0,11,0,11,0.258,0.333,0.497,0.83,0.272,19.2,9.4,0.7333333333333334,0.25000000000000006,0.01666666666666667,0.0421052631578947,0.6752136752136753,0.3076923076923077,0.017094017094017096,0.0499243570347957,119.27819548872179,117
19,Anthony Santander,BAL,154,594.8390977443609,656.0,147.9699248120301,85.82255639097744,31.56691729323308,0.0,30.580451127819547,81.87669172932331,94.70075187969924,47.35037593984963,0.9864661654135338,130.21353383458646,8.878195488721804,4.932330827067669,0.9864661654135338,1.972932330827068,1.972932330827068,0.0,0.25,0.311278195,0.456053068,0.767331263,0.26741573,19.84962406,7.218045113,591,656,152,82,41,1,28,81,95,55,1,152,6,4,0,5,1,4,0.257,0.325,0.472,0.797,0.299,23.2,8.4,0.7310924369747898,0.26890756302521,0.0,0.0466165413533834,0.6612903225806451,0.33064516129032256,0.008064516129032258,0.0426829268292682,117.38947368421054,124
20,Mike Trout,LAA,152,304.7841945288754,362.00000000000006,80.87234042553192,40.161094224924014,15.954407294832828,1.650455927051672,23.106382978723406,58.3161094224924,53.36474164133739,48.413373860182375,6.051671732522797,95.72644376899696,5.501519756838906,2.2006079027355625,1.1003039513677813,2.2006079027355625,0.5501519756838906,1.650455927051672,0.265,0.37347561,0.555956679,0.929432288,0.307017544,26.443769,13.37386018,308,362,81,48,14,1,18,54,44,45,2,104,7,2,0,2,0,2,0.263,0.367,0.49,0.858,0.335,28.7,12.4,0.6952380952380952,0.2761904761904762,0.028571428571428577,0.0638297872340425,0.7619047619047619,0.2222222222222222,0.015873015873015872,0.0497237569060773,57.765957446808514,63
21,Kyle Tucker,HOU,152,601.273556231003,674.0,164.91489361702128,92.18844984802432,35.85106382978724,3.072948328267477,33.80243161094225,95.2613981762918,113.69908814589664,63.50759878419453,4.09726443768997,111.65045592705168,3.072948328267477,4.09726443768997,1.0243161094224924,24.58358662613982,5.121580547112462,19.46200607902736,0.274,0.344512195,0.512776831,0.857289026,0.285077951,16.56534954,9.422492401,574,674,163,92,37,5,29,97,112,80,9,92,3,10,0,30,5,25,0.284,0.369,0.517,0.886,0.289,13.6,11.9,0.703125,0.27343750000000006,0.0234375,0.0501519756838905,0.6865671641791045,0.27611940298507465,0.03731343283582089,0.043026706231454,131.11246200607903,134
22,Bo Bichette,TOR,152,554.4179331306991,601.0,155.27355623100303,96.8176291793313,33.794832826747715,0.9133738601823708,23.74772036474164,85.85714285714285,84.94376899696049,37.4483282674772,0.0,122.39209726443768,3.653495440729483,3.653495440729483,1.826747720364741,15.527355623100304,5.480243161094225,10.047112462006078,0.28,0.327743902,0.472817133,0.800561036,0.319290466,20.36474164,6.23100304,571,601,175,122,30,3,20,69,73,27,0,115,2,1,0,5,3,2,0.306,0.339,0.475,0.814,0.355,19.1,4.5,0.7361111111111112,0.2569444444444444,0.006944444444444445,0.0395136778115501,0.7870967741935484,0.1935483870967742,0.01935483870967742,0.0332778702163061,131.5258358662614,155
23,Jose Abreu,HOU,152,526.2948328267477,594.0,145.3404255319149,93.88449848024317,30.693009118541035,0.9027355623100304,18.95744680851064,72.21884498480243,81.24620060790274,48.74772036474164,1.8054711246200608,117.35562310030394,12.638297872340424,5.416413373860182,0.9027355623100304,0.9027355623100304,0.9027355623100304,0.0,0.276,0.348554033,0.444253859,0.792807893,0.319634703,19.75683891,8.20668693,540,594,128,86,23,1,18,62,90,42,1,130,6,6,0,0,1,-1,0.237,0.296,0.383,0.68,0.276,21.9,7.1,0.7428571428571429,0.24285714285714288,0.007142857142857143,0.0319148936170212,0.7818181818181819,0.20909090909090908,0.00909090909090909,0.0303030303030303,126.38297872340425,110
24,Adolis Garcia,TEX,152,584.936170212766,632.0,139.27051671732522,80.68085106382979,27.854103343465045,3.8419452887538,27.854103343465045,80.68085106382979,88.36474164133739,35.537993920972646,0.96048632218845,185.37386018237083,6.723404255319149,3.8419452887538,0.96048632218845,19.209726443769,6.723404255319149,12.486322188449847,0.238,0.287671233,0.443349754,0.731020987,0.296675192,29.33130699,5.623100304,555,632,136,68,29,0,39,108,107,65,0,175,6,6,0,9,1,8,0.245,0.328,0.508,0.836,0.28,27.7,10.3,0.7241379310344828,0.25,0.03448275862068966,0.0440729483282674,0.7010309278350515,0.29896907216494845,0.0,0.0617088607594936,111.41641337386018,97
25,Mookie Betts,LAD,151,603.5806451612902,693.0,162.8709677419355,91.5483870967742,36.19354838709677,3.193548387096774,31.93548387096774,116.03225806451611,92.61290322580643,72.38709677419354,1.064516129032258,109.64516129032258,8.516129032258064,5.32258064516129,3.193548387096774,15.96774193548387,4.258064516129032,11.709677419354838,0.269,0.353395062,0.499118166,0.852513228,0.280182232,15.8218126,10.44546851,584,693,179,99,40,1,39,126,107,96,3,107,8,5,0,14,3,11,0.307,0.408,0.579,0.987,0.316,15.4,13.9,0.6991869918699188,0.2764227642276422,0.024390243902439022,0.0460829493087557,0.7071428571428572,0.2857142857142857,0.007142857142857143,0.0562770562770562,130.93548387096774,140
26,Jose Ramirez,CLE,151,603.9615975422428,691.0000000000001,161.33947772657453,85.97695852534564,39.27342549923196,4.245775729646698,31.843317972350235,97.65284178187405,109.32872503840248,74.30107526881721,14.860215053763442,91.284178187404,6.368663594470046,6.368663594470046,0.0,23.35176651305684,6.368663594470046,16.98310291858679,0.266,0.350230415,0.504393673,0.854624088,0.265795207,13.21044547,10.75268817,611,691,172,107,36,5,24,87,80,73,22,73,1,6,0,28,6,22,0.282,0.356,0.475,0.831,0.285,10.6,10.6,0.6639344262295082,0.30327868852459017,0.032786885245901634,0.0460829493087557,0.722972972972973,0.24324324324324326,0.033783783783783786,0.0347322720694645,129.4961597542243,148
27,Julio Rodriguez,SEA,149,643.0434782608696,714.0,174.06521739130434,107.54347826086956,31.043478260869566,3.3260869565217392,33.26086956521739,104.21739130434784,100.8913043478261,56.54347826086957,4.434782608695652,174.06521739130434,9.97826086956522,3.3260869565217392,2.217391304347826,31.043478260869566,9.97826086956522,21.065217391304348,0.271,0.33748056,0.486206897,0.823687456,0.320707071,24.37888199,7.919254658,654,714,180,109,37,2,32,102,103,47,6,175,11,2,0,37,10,27,0.275,0.333,0.485,0.818,0.33,24.5,6.6,0.7637795275590552,0.22047244094488191,0.02362204724409449,0.046583850931677,0.7364864864864865,0.25,0.013513513513513514,0.0448179271708683,140.80434782608694,148
28,Jose Altuve,HOU,149,361.6149068322982,410.0,99.95341614906832,62.39130434782609,20.372670807453417,0.6366459627329193,15.916149068322982,63.66459627329193,45.838509316770185,39.47204968944099,1.2732919254658386,60.48136645962733,4.456521739130436,2.546583850931677,1.9099378881987576,7.639751552795031,1.9099378881987576,5.729813664596273,0.276,0.352574103,0.466549296,0.819123399,0.292035398,14.7515528,9.627329193,360,410,112,72,21,2,17,76,51,44,0,71,5,1,0,14,2,12,0.311,0.393,0.522,0.915,0.348,17.3,10.7,0.7424242424242425,0.24242424242424246,0.007575757575757577,0.0388198757763975,0.7578947368421053,0.22105263157894736,0.021052631578947368,0.0414634146341463,84.03726708074534,95
29,Xander Bogaerts,SDP,149,585.4891304347825,665.0,156.95652173913044,103.26086956521738,32.01086956521739,0.0,20.65217391304348,88.80434782608695,77.44565217391303,66.08695652173913,2.065217391304348,127.01086956521738,7.228260869565217,5.163043478260869,2.065217391304348,7.228260869565217,2.065217391304348,5.163043478260869,0.267,0.34681182,0.42680776,0.77361958,0.307692308,19.09937888,9.937888199,596,665,170,118,31,2,19,83,58,56,0,110,7,6,0,19,2,17,0.285,0.35,0.44,0.79,0.319,16.5,8.4,0.7575757575757575,0.23484848484848483,0.0,0.031055900621118,0.7814569536423841,0.2052980132450331,0.013245033112582781,0.0285714285714285,136.30434782608697,151
30,Bobby Witt Jr.,KCR,149,639.0403726708075,694.0000000000001,167.03416149068323,99.14285714285715,37.71739130434783,5.388198757763975,24.78571428571429,95.90993788819875,88.3664596273292,39.87267080745342,2.1552795031055902,146.55900621118013,6.465838509316771,5.388198757763975,2.1552795031055902,31.25155279503106,9.698757763975156,21.5527950310559,0.262,0.308892356,0.453625632,0.762517988,0.300683371,21.11801242,5.745341615,641,694,177,108,28,11,30,97,96,40,1,121,4,8,1,49,15,34,0.276,0.319,0.495,0.813,0.295,17.4,5.8,0.696969696969697,0.26515151515151514,0.03787878787878787,0.0357142857142857,0.7346938775510204,0.19047619047619047,0.07482993197278912,0.0432276657060518,142.24844720496895,147
31,Randy Arozarena,TBR,149,581.8975155279503,654.0,150.29813664596273,91.3975155279503,34.52795031055901,3.046583850931677,21.32608695652174,83.27329192546584,85.30434782608695,53.82298136645963,3.046583850931677,163.5,14.217391304347826,4.062111801242236,1.015527950310559,29.45031055900621,12.186335403726709,17.263975155279503,0.259,0.333850932,0.438045375,0.771896307,0.321518987,25.0,8.229813665,551,654,140,95,19,3,23,95,83,80,1,156,18,5,0,22,10,12,0.254,0.364,0.425,0.789,0.31,23.9,12.2,0.7086614173228347,0.2677165354330709,0.02362204724409449,0.0326086956521739,0.811965811965812,0.1623931623931624,0.02564102564102564,0.0351681957186544,128.97204968944098,117
32,Ronald Acuna Jr.,ATL,147,628.8461538461538,734.9999999999999,170.76923076923077,101.53846153846152,33.46153846153846,1.1538461538461535,34.61538461538461,122.30769230769228,93.46153846153844,86.53846153846153,4.615384615384615,169.6153846153846,12.692307692307692,4.615384615384615,3.461538461538461,40.38461538461538,12.692307692307692,27.69230769230769,0.272,0.368503937,0.493577982,0.862081919,0.317204301,23.07692308,11.77394035,643,735,217,137,35,4,41,149,106,80,3,84,9,3,0,73,14,59,0.337,0.416,0.596,1.012,0.338,11.4,10.9,0.7457627118644066,0.24576271186440676,0.008474576271186437,0.0470957613814756,0.7784090909090909,0.19886363636363635,0.022727272727272728,0.05578231292517,136.15384615384616,176
33,Vladimir Guerrero Jr.,TOR,147,602.7723704866562,681.9999999999999,173.44427001569858,101.71114599686028,32.119309262166404,1.0706436420722134,37.47252747252747,100.64050235478804,112.4175824175824,68.52119309262166,5.353218210361067,105.99372056514912,6.42386185243328,3.21193092621664,1.0706436420722134,7.494505494505494,3.21193092621664,4.282574568288854,0.287,0.364779874,0.529307282,0.894087157,0.293981481,15.54160126,10.04709576,602,682,159,103,30,0,26,78,94,67,5,100,9,4,0,5,3,2,0.264,0.345,0.444,0.788,0.277,14.7,9.8,0.7480314960629921,0.23622047244094488,0.007874015748031496,0.0549450549450549,0.7744360902255639,0.22556390977443608,0.0,0.0381231671554252,135.9717425431711,133
34,Cedric Mullins,BAL,147,409.2857142857143,455.0,105.0,67.85714285714286,20.714285714285715,2.857142857142857,12.857142857142858,60.0,46.42857142857143,34.285714285714285,1.4285714285714286,85.0,5.0,2.857142857142857,2.857142857142857,22.142857142857142,6.428571428571429,15.714285714285715,0.256,0.319620253,0.413612565,0.733232819,0.293181818,18.68131868,7.535321821,404,455,94,53,23,3,15,51,74,43,1,101,1,4,3,19,3,16,0.233,0.305,0.416,0.721,0.271,22.2,9.5,0.7364341085271319,0.2248062015503876,0.0310077519379845,0.0282574568288854,0.6708860759493671,0.2911392405063291,0.0379746835443038,0.0329670329670329,92.14285714285714,79
35,Ian Happ,CHC,147,607.4725274725274,690.9999999999999,148.61381475667187,88.9513343799058,32.54317111459968,2.169544740973312,23.864992150706435,81.3579277864992,82.44270015698586,71.5949764521193,2.169544740973312,171.39403453689167,6.5086342229199365,3.2543171114599683,1.084772370486656,9.762951334379904,4.339089481946624,5.42386185243328,0.244,0.329133858,0.421428571,0.75056243,0.300261097,24.80376766,10.3610675,580,691,144,84,35,4,21,86,84,99,2,153,6,6,0,14,3,11,0.248,0.36,0.431,0.791,0.299,22.1,14.3,0.7130434782608697,0.2608695652173913,0.017391304347826087,0.0345368916797488,0.6829268292682927,0.2845528455284553,0.032520325203252036,0.0303907380607814,124.74882260596544,123
36,Willy Adames,MIL,146,571.1619047619047,638.0,140.76507936507937,81.01587301587301,30.38095238095238,1.0126984126984129,28.355555555555554,85.06666666666666,86.07936507936508,58.736507936507934,2.0253968253968253,168.1079365079365,2.0253968253968253,3.038095238095238,2.0253968253968253,8.101587301587301,4.050793650793651,4.050793650793651,0.247,0.31738437,0.45212766,0.76951203,0.297587131,26.34920635,9.206349206,553,638,120,65,29,2,24,73,80,71,1,165,6,6,0,5,3,2,0.217,0.31,0.407,0.717,0.259,25.9,11.1,0.7207207207207206,0.27027027027027023,0.00900900900900901,0.0444444444444444,0.6770833333333334,0.3020833333333333,0.020833333333333332,0.0376175548589341,112.40952380952382,96
37,Tommy Edman,STL,146,481.9047619047619,528.0,126.55238095238096,86.32380952380953,25.98095238095238,3.3523809523809525,10.895238095238096,72.07619047619048,51.12380952380953,34.36190476190476,0.8380952380952381,85.4857142857143,5.866666666666667,3.3523809523809525,2.5142857142857142,24.304761904761904,4.190476190476191,20.11428571428572,0.262,0.31738437,0.39826087,0.71564524,0.297413793,16.19047619,6.507936508,479,528,119,77,25,4,13,69,47,35,1,84,7,4,3,27,4,23,0.248,0.307,0.399,0.705,0.275,15.9,6.6,0.746376811594203,0.2246376811594203,0.028985507246376812,0.0206349206349206,0.7264150943396226,0.2358490566037736,0.03773584905660377,0.0246212121212121,115.65714285714286,106
38,Shohei Ohtani,LAA,146,518.1825396825396,599.0,133.11111111111111,70.35873015873015,24.72063492063492,4.753968253968254,33.27777777777778,86.52222222222221,86.52222222222221,71.30952380952381,12.36031746031746,153.07777777777778,4.753968253968254,3.803174603174603,0.9507936507936507,16.16349206349206,6.655555555555555,9.507936507936508,0.257,0.349761526,0.51559633,0.865357857,0.297450425,25.55555556,11.9047619,497,599,151,73,26,8,44,102,95,91,21,143,3,3,0,20,6,14,0.304,0.412,0.654,1.066,0.342,23.9,15.2,0.7047619047619047,0.2476190476190476,0.047619047619047616,0.0555555555555555,0.6822429906542056,0.24299065420560748,0.07476635514018691,0.0734557595993322,99.83333333333334,107
39,Kyle Schwarber,PHI,146,614.8571428571428,720.0,141.7142857142857,70.85714285714285,25.142857142857142,2.2857142857142856,43.42857142857142,105.14285714285714,106.28571428571428,92.57142857142856,3.4285714285714284,205.7142857142857,6.857142857142857,4.571428571428571,2.2857142857142856,8.0,2.2857142857142856,5.7142857142857135,0.23,0.3354531,0.49070632,0.82615942,0.265432099,28.57142857,12.85714286,585,720,115,48,19,1,47,108,104,126,5,215,6,3,0,0,2,-2,0.197,0.343,0.474,0.817,0.209,29.9,17.5,0.7209302325581395,0.2558139534883721,0.023255813953488372,0.0603174603174603,0.7058823529411765,0.27941176470588236,0.014705882352941176,0.0652777777777777,98.28571428571428,68
