#,Name,Team,GS,G,IP,TBF,W,L,QS,SV,HLD,BS,H,R,ER,HR,IBB,HBP,SO,BB,K/9,BB/9,ERA,WHIP
65,Edwin Uceta,TBR,0,65,65,274,3,3,0,9,11,,55,30,28,8,,3,71,25,9.79,3.48,3.83,1.23
66,Alexis Díaz,CIN,0,65,65,276,4,4,0,28,3,,53,32,30,8,,5,69,31,9.6,4.28,4.15,1.29
67,Dennis Santana,PIT,0,66,66,282,3,3,0,2,12,,60,31,29,6,,3,63,26,8.62,3.61,3.96,1.32
68,Colin Holderman,PIT,0,62,62,265,4,3,0,3,13,,55,29,27,6,,4,63,26,9.08,3.73,3.89,1.3
69,Bryan Hudson,MIL,0,60,60,249,3,3,0,1,11,,50,25,23,7,,3,65,22,9.75,3.27,3.51,1.2
70,Adrian Morejon,SDP,0,61,61,257,3,3,0,1,12,,54,26,24,7,,2,65,22,9.53,3.17,3.55,1.24
71,Tanner Banks,PHI,0,68,68,286,3,3,0,0,12,,63,30,28,8,,2,67,22,8.91,2.86,3.72,1.24
72,Matthew Liberatore,STL,5,65,85,363,5,4,2,2,12,,80,41,37,10,,4,78,31,8.31,3.26,3.96,1.3
73,Kenley Jansen,,0,60,60,249,3,3,0,0,0,,51,27,25,8,,2,67,23,10.1,3.4,3.78,1.23
74,Calvin Faucher,MIA,0,63,63,276,3,3,0,22,6,,59,30,27,6,,3,66,28,9.42,4.06,3.91,1.38
75,Tim Herrin,CLE,0,62,62,262,4,3,0,0,14,,53,26,23,5,,3,66,25,9.59,3.7,3.4,1.26
76,Yennier Cano,BAL,0,61,61,255,4,2,0,1,12,,55,25,23,5,,2,60,21,8.83,3.07,3.34,1.24
77,Dylan Floro,,0,64,64,274,4,4,0,0,0,,65,29,27,5,,2,49,19,6.89,2.73,3.8,1.32
78,Jared Koenig,MIL,0,62,62,263,4,4,0,2,12,,57,28,26,7,,3,60,22,8.73,3.19,3.75,1.27
79,Luis García,,0,58,58,251,3,3,0,0,0,,58,27,25,5,,3,52,18,8.03,2.87,3.82,1.32
80,Seranthony Domínguez,BAL,0,62,62,259,4,3,0,3,12,,53,28,26,7,,2,68,24,9.82,3.55,3.7,1.25
81,Ryan Brasier,CHC,0,58,58,237,3,2,0,2,13,,52,25,23,6,,2,55,17,8.48,2.62,3.62,1.19
82,Derek Law,WSN,0,72,72,308,4,4,0,12,12,,70,33,31,8,,2,62,26,7.73,3.21,3.88,1.33
83,John Schreiber,KCR,0,61,61,262,4,3,0,1,12,,57,29,26,5,,3,56,24,8.31,3.57,3.88,1.33
84,Jose A. Ferrer,WSN,0,62,62,264,3,3,0,10,11,,60,29,27,6,,3,51,21,7.41,3.01,3.89,1.3
85,Erik Miller,SFG,0,61,61,261,4,3,0,1,12,,47,26,24,5,,2,76,32,11.19,4.78,3.48,1.31
86,Caleb Ferguson,PIT,0,57,57,246,3,3,0,1,9,,51,24,22,4,,4,60,23,9.49,3.61,3.44,1.3
87,Ben Brown,CHC,3,31,45,187,3,2,1,0,1,,37,19,18,5,,2,50,17,10.06,3.38,3.59,1.21
88,Nick Mears,MIL,0,59,59,253,3,3,0,0,11,,48,27,24,6,,2,73,28,11.11,4.2,3.73,1.28
89,Ryan Fernandez,STL,0,65,65,276,4,3,0,1,16,,59,29,27,7,,2,64,25,8.86,3.51,3.76,1.3
90,Garrett Cleavinger,TBR,0,63,63,269,5,4,0,3,15,,52,29,26,7,,5,75,29,10.7,4.12,3.78,1.28
91,Andrew Nardi,MIA,0,58,58,245,3,3,0,1,10,,48,25,23,7,,3,72,23,11.17,3.59,3.61,1.23
92,Joel Payamps,MIL,0,61,61,255,5,4,0,2,13,,54,27,25,7,,3,60,20,8.86,2.98,3.67,1.22
93,Gregory Soto,BAL,0,59,59,251,4,3,0,0,10,,49,25,23,5,,4,67,25,10.29,3.86,3.49,1.27
94,Landen Roupp,SFG,5,51,71,303,3,3,2,0,1,,65,33,30,7,,2,70,28,8.8,3.6,3.78,1.31
95,José Leclerc,ATH,0,64,64,273,4,4,0,3,13,,52,30,28,7,,3,74,30,10.45,4.27,3.9,1.29
96,Joe Kelly,,0,40,40,172,2,2,0,0,0,,33,18,17,4,,3,47,19,10.56,4.23,3.72,1.3
97,Alex Vesia,LAD,0,55,55,228,4,3,0,0,11,,42,23,22,7,,2,70,24,11.42,3.91,3.53,1.19
98,Scott Barlow,,0,62,62,265,4,3,0,0,0,,53,28,26,7,,3,69,27,10,3.98,3.74,1.3
99,JoJo Romero,STL,0,61,61,256,4,4,0,1,12,,55,26,24,6,,3,60,21,8.89,3.03,3.52,1.24
100,José Buttó,NYM,0,63,63,266,3,2,0,1,16,,53,28,26,7,,3,67,25,9.52,3.58,3.7,1.24
101,José Quijada,LAA,0,61,61,262,3,4,0,1,12,,50,29,27,7,,3,71,32,10.42,4.68,4.02,1.33
102,Andrew Kittredge,BAL,0,66,66,274,5,4,0,2,13,,63,30,28,9,,2,61,18,8.27,2.41,3.75,1.23
103,Tyler Rogers,SFG,0,70,70,293,4,3,0,1,14,,72,32,29,7,,4,50,14,6.37,1.84,3.75,1.23
104,Ryan Thompson,ARI,0,63,63,265,5,4,0,0,13,,62,28,26,6,,2,51,19,7.24,2.65,3.69,1.29
105,Joe Mantiply,ARI,0,59,59,249,4,3,0,0,11,,58,26,24,5,,2,51,17,7.78,2.67,3.59,1.27
106,Taylor Rogers,CIN,0,62,62,269,3,3,0,3,13,,57,32,30,9,,4,71,25,10.29,3.66,4.33,1.33
107,Tylor Megill,NYM,3,50,64,271,4,3,1,0,1,,58,30,28,8,,3,66,23,9.37,3.24,3.93,1.26
108,Shawn Armstrong,TEX,0,61,61,261,3,3,0,1,12,,59,30,28,8,,3,59,19,8.67,2.88,4.18,1.28
109,José Suarez,LAA,2,64,71,305,3,4,1,0,12,,68,36,33,9,,3,69,26,8.74,3.24,4.19,1.31
110,Hoby Milner,TEX,0,58,58,244,3,3,0,0,11,,56,27,25,7,,3,53,16,8.18,2.41,3.9,1.23
111,Bobby Miller,LAD,3,42,56,237,3,3,1,0,1,,51,27,25,7,,3,54,19,8.69,3.09,4.07,1.26
112,Craig Kimbrel,,0,56,56,238,5,4,0,0,0,,45,26,24,7,,4,68,27,10.91,4.3,3.93,1.29
113,Declan Cronin,MIA,0,67,67,292,3,3,0,1,13,,66,32,29,6,,4,58,26,7.76,3.45,3.94,1.38
114,Mark Leiter Jr.,NYY,0,58,58,245,3,4,0,0,12,,49,27,25,8,,4,68,22,10.48,3.44,3.9,1.23
115,Caleb Thielbar,CHC,0,56,56,236,3,3,0,0,10,,49,25,23,7,,2,61,20,9.81,3.21,3.71,1.24
116,Dane Dunning,TEX,3,63,78,335,4,4,1,0,5,,76,40,37,10,,4,71,26,8.19,2.99,4.29,1.31
117,Jorge Alcala,MIN,0,60,60,250,3,3,0,1,12,,52,29,27,8,,2,63,23,9.51,3.48,4.01,1.26
118,Porter Hodge,CHC,0,63,63,271,3,3,0,11,10,,53,29,27,7,,4,68,30,9.75,4.25,3.86,1.32
119,Slade Cecconi,CLE,3,49,64,266,3,4,1,0,1,,62,32,30,9,,3,57,15,8.13,2.06,4.18,1.2
120,Jacob Webb,TEX,0,62,62,266,3,4,0,1,15,,55,31,29,8,,2,63,27,9.18,3.94,4.24,1.32
121,Greg Weissert,BOS,0,60,60,258,3,3,0,0,12,,57,29,27,7,,3,58,23,8.73,3.42,4.02,1.34
122,Manuel Rodríguez,TBR,0,61,61,259,4,4,0,2,13,,55,28,25,6,,4,59,23,8.69,3.41,3.74,1.29
123,Jalen Beeks,,0,52,52,226,3,3,0,0,0,,51,25,23,5,,2,47,20,8.06,3.49,3.96,1.37
124,Gabe Speier,SEA,0,58,58,243,3,2,0,0,10,,51,25,23,7,,3,61,19,9.48,3,3.57,1.21
125,Adam Ottavino,,0,47,47,202,3,2,0,0,0,,42,23,21,5,,4,49,20,9.36,3.78,4.06,1.3
126,Michel Otañez,ATH,0,61,61,266,4,3,0,0,13,,49,28,26,6,,5,75,34,11.05,4.99,3.83,1.36
127,Louie Varland,MIN,2,56,63,265,4,3,1,0,7,,61,30,28,8,,2,61,18,8.71,2.51,3.96,1.24
128,Daysbel Hernández,ATL,0,58,58,250,4,3,0,0,11,,49,26,24,6,,4,68,28,10.63,4.34,3.77,1.33
129,Andrew Chafin,,0,54,54,233,3,3,0,0,0,,47,26,24,6,,2,60,26,9.96,4.25,3.97,1.35
130,John Brebbia,,0,49,49,209,3,2,0,0,0,,46,25,23,7,,2,53,16,9.78,2.99,4.2,1.27
131,Victor Vodnik,COL,0,66,66,291,3,4,0,3,11,,65,35,33,7,,2,63,32,8.6,4.33,4.44,1.46
132,Angel Zerpa,KCR,0,59,59,252,3,2,0,0,12,,58,28,25,6,,3,51,20,7.75,3.04,3.86,1.32
133,Jhony Brito,SDP,3,39,54,230,3,3,1,0,1,,54,27,25,7,,2,41,17,6.81,2.76,4.21,1.31
134,John King,STL,0,59,59,252,3,3,0,0,12,,62,26,24,5,,2,40,16,6.06,2.47,3.65,1.32
135,Forrest Whitley,HOU,0,59,59,255,3,3,0,0,10,,52,28,26,6,,4,62,26,9.45,3.95,3.94,1.32
136,Jorge López,WSN,0,60,60,260,3,3,0,14,8,,59,30,28,7,,5,53,22,7.89,3.26,4.15,1.34
137,Kyle Finnegan,,0,65,65,276,4,4,0,0,0,,61,31,29,8,,2,63,24,8.7,3.32,3.97,1.31
138,Danny Coulombe,MIN,0,51,51,211,3,3,0,0,4,,46,21,20,6,,2,52,16,9.17,2.75,3.48,1.2
139,Chad Green,TOR,0,63,63,261,5,4,0,5,12,,57,30,28,9,,2,60,19,8.62,2.72,3.93,1.21
140,Elvis Peguero,MIL,0,56,56,242,4,3,0,0,9,,52,26,24,5,,3,53,23,8.47,3.7,3.85,1.33
141,Brennan Bernardino,BOS,0,58,58,251,3,3,0,0,10,,54,28,25,6,,5,58,23,8.98,3.51,3.95,1.33
142,Keider Montero,DET,5,31,51,221,3,3,2,0,1,,50,27,25,7,,3,44,18,7.69,3.08,4.32,1.32
143,Albert Suárez,BAL,5,59,81,346,4,4,2,0,5,,82,42,39,12,,2,71,25,7.88,2.77,4.34,1.33
144,Sam Moll,CIN,0,59,59,253,3,3,0,0,11,,53,30,27,7,,4,59,25,9.04,3.82,4.17,1.32
145,Scott Alexander,,0,44,44,187,3,3,0,0,0,,43,20,19,4,,2,34,14,7.02,2.93,3.83,1.31
146,Tayler Scott,HOU,0,65,65,279,4,3,0,1,16,,59,31,28,7,,3,65,28,9.04,3.9,3.93,1.34
147,Tony Santillan,CIN,0,60,60,260,3,4,0,1,12,,53,31,29,8,,4,68,28,10.24,4.19,4.39,1.35
148,Paul Sewald,CLE,0,59,59,244,3,3,0,1,12,,50,27,25,9,,3,66,19,10.05,2.97,3.84,1.18
149,Beau Brieske,DET,0,66,66,280,3,4,0,10,10,,60,32,29,8,,2,62,24,8.52,3.27,4.02,1.27
150,Will Warren,NYY,2,28,35,147,2,2,1,0,1,,32,17,16,4,,2,33,11,8.68,2.88,4.06,1.26
151,Emilio Pagán,CIN,0,64,64,267,4,4,0,3,12,,60,34,32,12,,2,65,21,9.17,2.92,4.52,1.26
152,Ryan Burr,TOR,0,50,50,210,3,2,0,0,4,,44,21,20,6,,1,56,17,10.02,3.1,3.55,1.22
153,Matt Brash,SEA,0,48,48,202,3,2,0,0,1,,37,18,16,4,,2,62,21,11.62,3.9,3.01,1.2
154,Kevin Kelly,TBR,0,53,53,220,3,2,0,0,5,,49,23,21,5,,5,48,13,8.11,2.23,3.57,1.17
155,Angel Perdomo,ATL,0,55,55,233,3,4,0,0,9,,44,25,23,6,,5,70,26,11.42,4.32,3.78,1.27
156,Chayce McDermott,BAL,3,33,47,204,3,2,1,0,1,,41,23,22,6,,2,51,22,9.66,4.25,4.1,1.35
157,Abner Uribe,MIL,0,50,50,213,2,2,0,0,4,,38,22,20,4,,3,60,28,10.72,5.13,3.58,1.33
158,Joe Boyle,TBR,3,39,51,226,3,3,1,0,1,,41,26,24,5,,3,61,33,10.68,5.77,4.17,1.44
159,Trent Thornton,SEA,0,67,67,281,3,3,0,0,14,,61,30,28,9,,3,66,20,8.84,2.69,3.73,1.22
160,Carmen Mlodzinski,PIT,0,61,61,263,4,4,0,1,12,,58,30,28,7,,3,54,24,8.01,3.53,4.06,1.35
161,Chase Silseth,LAA,2,59,65,277,3,3,1,0,10,,61,32,30,9,,3,63,25,8.76,3.47,4.16,1.32
162,Jonathan Loáisiga,NYY,0,48,48,200,4,3,0,0,1,,45,20,18,4,,2,41,13,7.69,2.51,3.44,1.21
163,Mike Burrows,PIT,3,36,49,209,2,3,1,0,1,,48,26,24,7,,2,42,18,7.69,3.34,4.44,1.35
164,Seth Halvorsen,COL,0,63,63,276,4,5,0,9,8,,63,35,33,8,,4,58,27,8.27,3.82,4.67,1.42
165,JT Brubaker,NYY,3,47,61,261,3,3,1,0,1,,60,32,30,10,,3,58,19,8.54,2.87,4.46,1.3
166,Richard Fitts,BOS,3,47,61,263,3,3,1,0,1,,65,33,30,9,,2,46,17,6.81,2.47,4.47,1.33
167,Sawyer Gipson-Long,DET,2,41,39,163,2,2,1,0,0,,37,18,17,5,,2,36,11,8.27,2.47,3.96,1.22
168,Brady Basso,ATH,2,46,52,220,3,3,1,0,1,,50,25,23,7,,2,48,14,8.25,2.44,3.89,1.22
169,Michael McGreevy,STL,2,34,41,173,2,2,1,0,1,,42,19,17,5,,1,30,10,6.63,2.14,3.8,1.25
170,Matt Manning,DET,3,35,49,208,2,2,1,0,1,,48,25,23,6,,1,40,16,7.4,2.86,4.17,1.29
171,Chad Patrick,MIL,3,27,42,177,2,2,1,0,1,,41,22,20,6,,2,36,13,7.81,2.75,4.4,1.28
172,Michael Grove,LAD,0,44,44,186,3,2,0,0,4,,40,21,19,6,,2,46,14,9.5,2.85,3.97,1.23
173,Dedniel Núñez,NYM,0,51,51,213,3,2,0,0,7,,43,22,20,6,,1,58,19,10.17,3.3,3.49,1.21
174,Julian Merryweather,CHC,0,52,52,223,3,3,0,0,4,,45,23,22,6,,3,58,21,10.05,3.69,3.74,1.28
175,Noah Cameron,KCR,2,28,34,147,2,2,1,0,1,,34,17,16,4,,1,31,10,7.98,2.63,4.07,1.27
176,Nic Enright,CLE,0,52,52,218,3,3,0,0,5,,47,23,22,7,,2,54,16,9.31,2.72,3.78,1.21
177,Bryan Hoeing,SDP,2,68,75,321,4,4,1,0,12,,75,38,35,10,,3,60,22,7.11,2.68,4.22,1.3
178,Joe Ross,PHI,2,56,63,272,3,3,1,0,6,,62,33,31,8,,3,55,23,7.91,3.29,4.37,1.35
179,Tristan Beck,SFG,2,55,62,264,3,3,1,0,7,,61,30,27,8,,3,54,18,7.77,2.58,3.98,1.27
180,Landon Knack,LAD,2,38,44,188,2,2,1,0,1,,42,22,21,7,,1,43,14,8.8,2.84,4.25,1.25
181,Tyson Miller,CHC,0,62,62,262,3,3,0,1,12,,57,29,27,8,,3,57,20,8.25,2.92,3.97,1.25
182,Tommy Kahnle,DET,0,58,58,245,2,2,0,2,10,,50,27,24,6,,3,59,25,9.2,3.93,3.77,1.29
183,Tyler Kinley,COL,0,64,64,278,3,4,0,18,6,,62,36,34,10,,3,67,27,9.42,3.85,4.72,1.4
184,Sean Reid-Foley,NYM,0,49,49,212,3,3,0,0,4,,41,22,21,5,,1,56,26,10.26,4.78,3.83,1.37
185,Brant Hurter,DET,0,50,50,210,3,3,0,0,4,,48,23,21,5,,3,41,12,7.41,2.09,3.78,1.2
186,Luke Jackson,,0,40,40,172,2,2,0,0,0,,36,19,17,5,,2,42,18,9.49,4.02,3.93,1.36
187,Ryne Stanek,NYM,0,58,58,246,4,3,0,0,12,,48,27,25,7,,2,66,27,10.19,4.12,3.84,1.29
188,Cooper Criswell,BOS,2,26,33,141,2,2,1,0,1,,35,17,16,4,,3,25,9,6.85,2.45,4.42,1.33
189,Jacob Waguespack,TBR,2,48,55,236,3,3,1,0,1,,52,27,25,7,,3,54,21,8.84,3.51,4.06,1.33
190,Kenta Maeda,DET,2,57,64,269,3,3,1,0,6,,62,33,31,10,,2,59,18,8.35,2.5,4.36,1.25
191,Daniel Lynch IV,KCR,2,52,59,253,3,3,1,0,4,,61,30,28,8,,2,48,18,7.27,2.7,4.3,1.33
192,Sean Hjelle,SFG,0,66,66,284,3,3,0,0,13,,67,31,28,7,,5,55,18,7.5,2.5,3.87,1.3
193,Kendall Graveman,,0,55,55,238,4,3,0,0,0,,50,26,23,6,,4,54,24,8.81,4,3.83,1.35
194,Robert Stephenson,LAA,0,44,44,182,2,2,0,4,1,,37,20,19,7,,1,54,14,11.11,2.91,3.87,1.17
195,Erik Sabrowski,CLE,0,57,57,246,5,3,0,0,11,,48,26,24,6,,2,66,29,10.38,4.61,3.72,1.36
196,Graham Ashcraft,CIN,0,50,50,215,2,3,0,0,4,,51,26,25,6,,3,41,15,7.46,2.65,4.41,1.32
197,Sean Guenther,DET,0,60,60,255,4,3,0,0,10,,60,28,26,7,,3,48,17,7.2,2.48,3.89,1.27
198,Brandon Young,BAL,2,30,36,153,2,2,1,0,1,,35,18,16,5,,1,33,11,8.29,2.7,4.08,1.27
199,Bryan King,HOU,0,60,60,259,2,2,0,0,12,,54,28,26,7,,4,60,26,8.99,3.84,3.83,1.33
200,Fraser Ellard,CHW,0,62,62,273,3,4,0,5,13,,57,32,30,7,,4,61,31,8.79,4.48,4.29,1.42
201,Yuki Matsui,SDP,0,54,54,228,3,2,0,0,6,,44,23,22,6,,2,62,24,10.41,3.99,3.6,1.26
202,Joe Rock,TBR,2,24,31,134,2,2,1,0,1,,31,15,14,4,,1,26,9,7.54,2.63,4.05,1.29
203,Michael Tonkin,MIN,0,63,63,268,3,3,0,0,12,,58,32,29,8,,5,62,23,8.89,3.29,4.17,1.29
204,Brooks Raley,,0,29,29,124,1,1,0,0,0,,26,14,13,3,,2,29,12,9.05,3.69,3.94,1.31
205,Clayton Beeter,NYY,0,50,50,214,3,2,0,0,4,,43,24,22,7,,2,55,22,9.96,3.93,4.04,1.29
206,Joely Rodríguez,,0,33,33,144,2,1,0,0,0,,34,16,15,3,,1,29,13,7.77,3.46,4.12,1.41
207,Justin Anderson,CHW,0,63,63,276,3,3,0,10,10,,59,33,31,9,,3,65,30,9.25,4.23,4.38,1.41
208,Phil Maton,,0,65,65,280,3,3,0,0,0,,60,33,31,8,,6,63,25,8.67,3.41,4.24,1.3
209,Erik Swanson,TOR,0,60,60,254,3,3,0,0,13,,56,29,27,8,,2,59,21,8.86,3.12,3.99,1.28
210,Carson Whisenhunt,SFG,2,23,29,125,1,1,1,0,1,,27,14,13,3,,1,29,11,8.86,3.4,3.91,1.31
211,Max Lazar,PHI,0,50,50,213,3,3,0,0,4,,50,26,24,7,,1,41,15,7.36,2.74,4.28,1.3
212,Mason Black,SFG,3,41,54,233,3,3,1,0,1,,53,27,25,7,,3,48,18,8,3.1,4.26,1.32
213,Patrick Monteverde,MIA,5,38,59,257,3,4,2,0,1,,62,32,30,9,,2,43,20,6.61,3.08,4.59,1.4
214,Justin Wilson,BOS,0,55,55,240,3,3,0,0,7,,55,27,25,7,,2,57,19,9.27,3.12,4.14,1.34
215,Josh Staumont,,0,36,36,156,2,1,0,0,0,,31,18,17,4,,1,36,18,8.91,4.61,4.24,1.39
216,Drey Jameson,ARI,0,50,50,212,3,3,0,0,4,,48,23,21,5,,3,46,16,8.29,2.93,3.8,1.28
217,José Ruiz,PHI,0,62,62,266,3,3,0,0,10,,58,32,29,8,,2,61,25,8.88,3.57,4.27,1.33
218,Danny Young,NYM,0,56,56,245,3,3,0,0,10,,48,27,25,5,,7,61,26,9.83,4.23,3.96,1.33
219,Ryan Gusto,HOU,3,27,42,182,2,2,1,0,1,,43,23,21,6,,2,34,15,7.23,3.14,4.51,1.36
220,Caleb Kilian,CHC,2,24,31,132,1,2,1,0,1,,31,16,15,4,,1,23,11,6.93,3.14,4.38,1.37
221,Josh Winckowski,BOS,0,50,50,214,3,2,0,0,1,,51,24,22,5,,2,42,16,7.61,2.8,3.99,1.33
222,Alex Lange,DET,0,46,46,200,3,3,0,1,1,,37,21,19,4,,3,53,25,10.29,4.83,3.71,1.35
223,Josh Sborz,TEX,0,33,33,140,2,2,0,2,1,,29,15,14,4,,1,36,13,9.83,3.52,3.77,1.27
224,Brusdar Graterol,LAD,0,24,24,99,2,1,0,0,1,,22,10,9,2,,1,20,6,7.63,2.43,3.34,1.19
225,Carson Spiers,CIN,2,44,52,225,2,3,1,0,1,,54,30,28,9,,3,45,17,7.9,2.95,4.88,1.37
226,Michael Fulmer,BOS,0,52,52,226,3,3,0,0,4,,49,27,25,6,,3,51,22,8.87,3.88,4.33,1.38
227,Trevor Gott,,0,24,24,103,1,1,0,0,0,,23,12,11,3,,1,22,8,8.22,3.1,4.18,1.3
228,Justin Topa,MIN,0,50,50,214,3,2,0,0,1,,49,23,21,4,,4,43,17,7.76,3.05,3.85,1.31
229,Kody Funderburk,MIN,0,48,48,207,2,2,0,0,1,,44,22,20,5,,3,48,20,9.05,3.66,3.84,1.32
230,Colton Gordon,HOU,2,19,26,110,1,1,1,0,1,,25,13,12,4,,1,23,8,7.89,2.95,4.19,1.3
231,Cristian Mena,ARI,2,17,24,102,1,1,1,0,1,,23,12,11,3,,1,21,9,8.11,3.5,4.12,1.36
232,J.P. France,HOU,2,24,31,135,2,2,1,0,1,,31,16,15,4,,1,28,12,8.12,3.45,4.31,1.37
233,Cionel Pérez,BAL,0,56,56,242,2,2,0,0,7,,52,25,23,4,,3,50,25,8.11,4.08,3.72,1.37
234,Tayler Saucedo,SEA,0,61,61,262,3,2,0,0,12,,54,28,26,6,,5,58,26,8.61,3.82,3.78,1.32
235,Travis Adams,MIN,2,19,26,111,1,2,1,0,1,,27,14,13,3,,1,19,8,6.79,2.85,4.48,1.37
236,Yilber Diaz,ARI,2,47,54,233,3,3,1,0,1,,50,27,25,7,,3,54,24,9,3.96,4.12,1.37
237,Taijuan Walker,PHI,3,51,66,284,3,4,1,0,1,,68,38,35,10,,3,48,22,6.59,3.09,4.81,1.38
238,Luke Little,CHC,0,40,40,170,2,2,0,0,1,,30,17,15,3,,3,48,22,10.81,4.87,3.41,1.29
239,Brendon Little,TOR,0,56,56,243,3,2,0,0,10,,53,26,24,5,,3,48,25,7.77,4.01,3.86,1.39
240,Joe Jiménez,ATL,0,22,22,91,1,1,0,0,1,,18,9,9,2,,1,26,7,10.68,2.96,3.48,1.16
241,Dillon Tate,,0,40,40,171,2,2,0,0,0,,40,20,19,4,,3,30,13,6.74,2.89,4.19,1.31
242,Cam Booser,CHW,0,62,62,268,3,4,0,0,10,,59,32,30,9,,2,63,26,9.15,3.74,4.32,1.36
243,Eduard Bazardo,SEA,0,50,50,210,3,2,0,0,1,,44,22,20,6,,2,50,17,8.97,2.97,3.67,1.22
244,Drew Smyly,,0,55,55,235,4,4,0,0,0,,53,28,26,8,,2,53,18,8.6,3.02,4.21,1.3
245,Brenan Hanifee,DET,0,44,44,186,2,2,0,0,1,,44,21,19,5,,2,34,12,6.99,2.39,3.84,1.27
246,Justin Lawrence,COL,0,61,61,271,3,4,0,1,10,,61,34,31,7,,5,55,29,8.11,4.26,4.64,1.47
247,Carlos Rodriguez,MIL,2,14,21,90,1,1,1,0,1,,20,11,10,3,,1,19,8,8.17,3.45,4.5,1.33
248,Austin Krob,SDP,2,17,24,103,1,1,1,0,1,,24,12,11,3,,1,18,9,7,3.38,4.32,1.39
249,Craig Yoho,MIL,0,37,37,157,2,2,0,0,1,,31,17,15,4,,3,42,15,10.2,3.66,3.73,1.24
250,Bryan Baker,BAL,0,46,46,195,2,2,0,0,1,,41,22,20,5,,2,47,19,9.13,3.72,3.96,1.3
251,Michael Kopech,LAD,0,62,62,263,4,4,0,3,13,,50,30,28,9,,3,73,29,10.57,4.26,4.13,1.29
252,Jake Cousins,NYY,0,55,55,234,3,2,0,0,7,,44,26,24,7,,5,66,26,10.75,4.27,3.92,1.28
253,James McArthur,KCR,0,48,48,207,3,3,0,0,1,,47,23,22,5,,3,43,16,8.08,2.91,4.04,1.31
254,Austin Voth,,0,53,53,227,3,3,0,0,0,,51,26,25,8,,2,52,19,8.75,3.15,4.19,1.3
255,Xzavion Curry,MIA,6,50,78,339,4,5,2,0,1,,83,46,43,13,,3,58,24,6.61,2.75,4.89,1.37
256,Hans Crouse,LAA,0,56,56,241,3,4,0,0,7,,47,28,26,8,,2,66,28,10.55,4.54,4.24,1.35
257,Nate Pearson,CHC,0,54,54,229,2,3,0,0,7,,47,26,24,7,,2,59,21,9.87,3.56,3.97,1.27
258,Quinn Priester,BOS,0,36,36,154,2,2,0,0,1,,36,18,16,4,,2,31,11,7.64,2.82,4.08,1.32
259,Chase Petty,CIN,2,14,20,89,1,1,1,0,1,,21,12,11,3,,1,16,8,6.94,3.35,4.91,1.43
260,Keynan Middleton,,0,18,18,77,1,1,0,0,0,,16,9,8,2,,1,19,7,9.36,3.74,3.97,1.32
261,Shawn Dubin,HOU,0,56,56,244,2,3,0,0,7,,51,27,25,6,,3,58,26,9.32,4.22,3.99,1.37
262,Richard Lovelady,TOR,0,32,32,135,3,2,0,0,1,,30,15,13,3,,2,29,9,8.04,2.63,3.75,1.24
263,Joey Wentz,PIT,0,66,66,286,3,3,0,0,8,,63,33,31,8,,2,65,27,8.9,3.72,4.26,1.37
264,Scott Effross,NYY,0,40,40,169,3,2,0,0,1,,39,19,18,5,,1,33,12,7.53,2.69,4,1.26
265,Tim Mayza,PIT,0,55,55,238,2,3,0,0,4,,58,27,25,6,,2,42,19,6.79,3.15,4.07,1.4
266,Bradley Blalock,COL,3,25,39,171,2,3,1,0,1,,42,24,22,6,,1,28,15,6.62,3.47,5.23,1.49
267,Anthony Banda,LAD,0,52,52,225,3,2,0,0,7,,49,25,24,7,,3,51,20,8.84,3.5,4.07,1.34
268,Carlos Hernández,KCR,0,44,44,189,2,2,0,0,1,,40,22,21,5,,1,43,19,8.7,3.84,4.2,1.34
