#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,1B%,2B%,3B%,HR%,real_1B%,real_2B%,real_3B%,real_HR%,HIP,real_HIP
74,Vinnie Pasquantino,KCR,139,229.6219931,260,62.09621993,40.20618557,14.29553265,0.89347079,7.147766323,30.37800687,30.82474227,25.46391753,1.786941581,34.84536082,2.680412371,2.233676976,0.0,0.89347079,0.446735395,0.446735395,0.27,0.347079038,0.435797665,0.782876703,0.289411765,13.40206186,9.793814433,231,260,57,31,17,0,9,24,26,25,2,31,2,1,0,0,0,0,0.247,0.324,0.437,0.762,0.25,11.9,9.6,0.7317073171441908,0.26016260170384237,0.01626016259511585,0.0274914089346153,0.6458333333333334,0.3541666666666667,0.0,0.0346153846153846,54.948453607,48
75,C.J. Cron,COL,137,248.2314335,278,62.417962,37.93091537,12.00345423,0.480138169,12.00345423,34.08981002,37.93091537,22.56649396,1.440414508,66.25906736,5.281519862,2.400690846,0.0,0.480138169,0.0,0.480138169,0.251,0.324137931,0.448742747,0.772880678,0.292479109,23.83419689,8.117443869,258,278,64,40,12,0,12,38,37,17,0,65,1,2,0,0,0,0,0.248,0.295,0.434,0.729,0.284,23.4,6.1,0.7523809523847306,0.23809523807634705,0.009523809519086771,0.043177892913669,0.7692307692307693,0.23076923076923078,0.0,0.0431654676258992,50.41450777,52
76,George Springer,TOR,131,601.4653979,683,151.2525952,89.80622837,30.72318339,2.363321799,28.35986159,92.16955017,86.26124567,67.35467128,1.1816609,142.9809689,8.271626298,3.544982699,1.1816609,10.6349481,3.544982699,7.089965398,0.252,0.333333333,0.451866405,0.785199738,0.283378747,20.93425606,9.861591696,613,683,158,111,25,1,21,87,72,60,1,125,5,3,0,20,5,15,0.258,0.327,0.405,0.732,0.291,18.3,8.8,0.7307692304656515,0.24999999989828528,0.01923076922106721,0.0415224913469985,0.8102189781021898,0.18248175182481752,0.0072992700729927005,0.0307467057101024,122.89273361,137
77,Tim Anderson,CHW,131,491.3067591,524,141.6707106,105.3448873,25.42807626,1.816291161,9.081455806,65.3864818,53.58058925,24.51993068,0.908145581,97.17157712,3.632582322,2.724436742,0.908145581,16.34662045,5.448873484,10.89774697,0.289,0.325217391,0.402957486,0.728174877,0.341920375,18.54419411,4.679376083,493,524,121,100,18,2,1,52,25,26,0,122,3,2,0,13,2,11,0.245,0.286,0.296,0.582,0.323,23.3,5.0,0.7945205474129199,0.19178082190375723,0.013698630132750335,0.0173310225305343,0.8333333333333334,0.15,0.016666666666666666,0.0019083969465648,132.589254794,120
78,Yandy Diaz,TBR,135,514.4347826,600,144.0,102.2608696,24.0,2.086956522,15.65217391,75.13043478,66.7826087,76.17391304,3.130434783,75.13043478,4.173913043,3.130434783,1.043478261,3.130434783,1.043478261,2.086956522,0.279,0.37521815,0.425963489,0.801181639,0.300733496,12.52173913,12.69565217,525,600,173,116,35,0,22,95,78,65,0,94,8,2,0,0,1,-1,0.33,0.41,0.522,0.932,0.367,15.7,10.8,0.7967479677317844,0.18699186991426509,0.01626016260327296,0.0260869565166666,0.7682119205298014,0.23178807947019867,0.0,0.0366666666666666,128.34782609,151
79,Max Muncy,LAD,136,484.0157068,579,114.1832461,60.62827225,24.2513089,1.010471204,27.28272251,81.84816754,80.83769634,82.85863874,2.020942408,142.4764398,8.083769634,4.041884817,0.0,2.020942408,1.010471204,1.010471204,0.236,0.354275742,0.457202505,0.811478247,0.273015873,24.60732984,14.31064572,482,579,102,48,17,1,36,95,105,85,4,153,6,6,0,1,2,-1,0.212,0.333,0.475,0.808,0.221,26.4,14.7,0.6976744183504177,0.2790697673401671,0.011627906970589057,0.0471204188428324,0.7272727272727273,0.25757575757575757,0.015151515151515152,0.0621761658031088,86.90052359,66
81,Gleyber Torres,NYY,136,606.3246073,672,152.460733,96.16753927,29.31937173,1.172774869,25.80104712,83.26701571,82.09424084,53.94764398,2.345549738,154.8062827,4.691099476,5.863874346,1.172774869,12.90052356,4.691099476,8.209424084,0.252,0.314685315,0.431334623,0.746019938,0.293478261,23.03664921,8.027923211,596,672,163,108,28,2,25,90,68,67,0,98,3,6,0,13,6,7,0.273,0.347,0.453,0.8,0.288,14.6,10.0,0.7592592591861558,0.23148148146978492,0.009259259257212361,0.0383944153571428,0.782608695652174,0.2028985507246377,0.014492753623188406,0.0372023809523809,126.65968588000001,138
83,Luis Arraez,MIA,135,554.2175439,617,164.5333333,123.4,30.30877193,3.247368421,7.577192982,71.44210526,66.02982456,55.20526316,2.164912281,48.71052632,3.247368421,4.329824561,0.0,5.412280702,2.164912281,3.247368421,0.297,0.361403509,0.404296875,0.765700384,0.3125,7.894736842,8.947368421,574,617,203,160,30,3,10,71,69,35,10,34,4,3,1,3,2,1,0.354,0.393,0.469,0.861,0.362,5.5,5.7,0.7862068967164089,0.1931034483174287,0.020689655176412275,0.0122807017536466,0.8290155440414507,0.15544041450777202,0.015544041450777202,0.0162074554294975,156.956140318,193
85,Anthony Rizzo,NYY,135,361.7042254,421,85.97887324,50.40140845,16.30633803,0.741197183,18.52992958,53.36619718,53.36619718,41.50704225,2.964788732,74.86091549,14.82394366,2.964788732,0.0,5.188380282,2.223591549,2.964788732,0.237,0.338028169,0.44057377,0.77860194,0.24863388,17.78169014,9.85915493,373,421,91,65,14,0,12,45,41,35,1,97,12,1,0,0,3,-3,0.244,0.328,0.378,0.706,0.298,23.0,8.3,0.7472527472641519,0.24175824179245567,0.010989010987870525,0.0440140845130641,0.8227848101265823,0.17721518987341772,0.0,0.0285035629453681,67.44894366,79
86,Eloy Jimenez,CHW,136,442.2637168,489,116.840708,74.43185841,21.63716814,0.865486726,20.77168142,60.5840708,64.91150442,38.94690265,0.865486726,109.9168142,4.327433628,3.461946903,0.865486726,0.0,0.0,0.0,0.265,0.327433628,0.459882583,0.787316211,0.304945055,22.47787611,7.96460177,456,489,124,83,23,0,18,50,64,30,2,93,1,2,0,0,0,0,0.272,0.317,0.441,0.758,0.305,19.0,6.1,0.7747747745525246,0.22522522513519982,0.009009009009571666,0.0424778761145194,0.7830188679245284,0.2169811320754717,0.0,0.0368098159509202,96.06902658000001,106
87,J.D. Martinez,LAD,132,429.7411348,479,114.6542553,69.64184397,24.62943262,0.84929078,19.53368794,61.99822695,66.24468085,41.61524823,2.54787234,112.106383,3.397163121,3.397163121,0.84929078,0.0,0.0,0.0,0.267,0.3339254,0.464426877,0.798352277,0.315492958,23.40425532,8.687943262,432,479,117,55,27,2,33,61,103,34,1,149,2,9,0,1,0,1,0.271,0.321,0.572,0.893,0.324,31.1,7.1,0.7321428572479869,0.25892857142857145,0.00892857142857143,0.0407801418371607,0.6547619047619048,0.32142857142857145,0.023809523809523808,0.068893528183716,95.12056736,84
88,Nico Hoerner,CHC,137,630.5648313,688,175.9715808,130.7566607,31.77264654,4.888099467,8.554174067,81.87566607,64.76731794,41.54884547,3.6660746,84.31971581,8.554174067,4.888099467,3.6660746,21.9964476,6.110124334,15.88632327,0.28,0.329768271,0.385658915,0.715427186,0.308558559,12.25577265,6.039076377,619,688,175,135,27,4,9,98,68,49,0,83,14,5,1,43,7,36,0.283,0.346,0.383,0.729,0.312,12.1,7.1,0.7810218976126708,0.1897810219380087,0.029197080294019965,0.0124333925392441,0.8132530120481928,0.16265060240963855,0.024096385542168676,0.0130813953488372,167.417406733,166
90,Jonathan India,CIN,131,462.875,529,116.1910714,74.62678571,24.56071429,1.889285714,15.11428571,65.18035714,58.56785714,49.12142857,0.944642857,119.9696429,14.16964286,2.833928571,0.944642857,7.557142857,2.833928571,4.723214286,0.252,0.339285714,0.410204082,0.749489796,0.305714286,22.67857143,9.285714286,454,529,111,71,23,0,17,78,61,52,0,109,16,7,0,14,2,12,0.244,0.338,0.407,0.746,0.281,20.6,9.8,0.7383177571443408,0.2429906543063914,0.018691588786711053,0.028571428563327,0.7553191489361702,0.24468085106382978,0.0,0.0321361058601134,101.07678569,94
91,Joey Meneses,WSN,132,606.5517857,657,153.6910714,102.0696429,29.33035714,1.173214286,21.11785714,69.21964286,79.77857143,42.23571429,4.692857143,152.5178571,3.519642857,4.692857143,1.173214286,1.173214286,0.0,1.173214286,0.253,0.303571429,0.410058027,0.713629456,0.302949062,23.21428571,6.428571429,611,657,168,118,36,1,13,71,89,38,0,130,5,3,0,0,0,0,0.275,0.321,0.401,0.722,0.329,19.8,5.8,0.7699115048973847,0.22123893807445807,0.008849557525995524,0.0321428571385083,0.7612903225806451,0.23225806451612904,0.0064516129032258064,0.0197869101978691,132.57321426,155
92,Seiya Suzuki,CHC,133,503.5949821,583,130.6003584,80.44982079,27.16487455,3.134408602,19.85125448,75.22580645,67.91218638,65.82258065,3.134408602,132.6899642,7.313620072,4.17921147,2.089605735,9.403225806,3.134408602,6.268817204,0.258,0.350719424,0.443983402,0.794702827,0.311764706,22.75985663,11.29032258,515,583,147,90,31,6,20,75,74,59,3,130,2,7,0,6,7,-1,0.285,0.357,0.485,0.842,0.341,22.3,10.1,0.7264150945014707,0.2452830189002941,0.028301886796882354,0.0340501792109777,0.7086614173228346,0.2440944881889764,0.047244094488188976,0.0343053173241852,110.74910392000001,127
93,Rowdy Tellez,MIL,137,310.7419355,351,76.11290323,41.51612903,15.72580645,0.0,18.87096774,43.40322581,52.20967742,32.70967742,3.14516129,71.70967742,4.403225806,2.516129032,0.0,0.629032258,0.629032258,0.0,0.245,0.323159785,0.477732794,0.800892578,0.257062147,20.43010753,9.318996416,311,351,67,44,9,1,13,26,47,35,2,86,0,5,0,0,0,0,0.215,0.291,0.376,0.667,0.249,24.5,10.0,0.7252747251576206,0.27472527466768226,0.0,0.0537634408547008,0.8148148148148148,0.16666666666666666,0.018518518518518517,0.037037037037037,57.24193549,54
94,Daulton Varsho,TOR,138,520.3920863,581,123.3057554,68.9676259,26.12410072,3.134892086,26.12410072,78.37230216,74.19244604,49.11330935,1.044964029,141.0701439,7.314748201,3.134892086,1.044964029,13.58453237,3.134892086,10.44964029,0.238,0.30990991,0.451807229,0.761717139,0.272727273,24.28057554,8.45323741,527,581,116,70,23,3,20,65,61,45,0,135,4,3,1,16,7,9,0.22,0.285,0.389,0.674,0.256,23.2,7.7,0.7096774193349227,0.2688172042966495,0.03225806451148193,0.044964028777969,0.7291666666666666,0.23958333333333334,0.03125,0.0344234079173838,97.18165468,96
95,Jazz Chisholm Jr.,MIA,132,343.0467626,383,81.28417266,47.53057554,15.84352518,3.444244604,14.46582734,53.04136691,44.77517986,33.0647482,0.688848921,109.5269784,4.133093525,2.066546763,0.688848921,19.97661871,4.133093525,15.84352518,0.236,0.30990991,0.429718876,0.739628785,0.302180685,28.5971223,8.633093525,352,383,88,55,12,2,19,50,51,26,0,118,2,2,1,22,3,19,0.25,0.304,0.457,0.761,0.318,30.8,6.8,0.7113402062318536,0.2371134020772845,0.05154639175072587,0.0377697841775456,0.7971014492753623,0.17391304347826086,0.028985507246376812,0.0496083550913838,66.81834531999999,69
96,Jake McCarthy,ARI,137,282.2589928,312,73.51079137,49.94244604,14.02877698,3.366906475,5.611510791,40.4028777,29.17985612,22.44604317,0.561151079,69.58273381,4.489208633,1.683453237,1.122302158,14.58992806,2.244604317,12.34532374,0.259,0.323104693,0.391650099,0.714754793,0.325268817,22.30215827,7.194244604,276,312,67,53,7,5,2,37,16,26,0,62,5,1,4,26,4,22,0.243,0.318,0.326,0.644,0.305,19.9,8.3,0.7355371899985385,0.20661157026071408,0.04958677685962584,0.0179856115096153,0.8153846153846154,0.1076923076923077,0.07692307692307693,0.0064102564102564,67.899280579,65
97,Yoan Moncada,CHW,132,315.8324324,357,76.54594595,47.6,16.08108108,1.286486486,11.57837838,42.45405405,40.52432432,35.37837838,1.286486486,91.34054054,3.216216216,1.92972973,0.643243243,1.92972973,0.643243243,1.286486486,0.242,0.323104693,0.411405295,0.734509988,0.30239521,25.58558559,9.90990991,334,357,87,55,20,1,11,39,40,20,0,107,2,1,0,1,0,1,0.26,0.305,0.425,0.73,0.35,30.0,5.6,0.7326732672993009,0.24752475244933972,0.01980198018979026,0.0324324324369747,0.7236842105263158,0.2631578947368421,0.013157894736842105,0.0308123249299719,64.96756757,76
98,Corbin Carroll,ARI,133,573.8517179,645,144.6292948,90.97649186,31.49186257,8.164556962,15.16274864,83.97830018,67.64918626,59.48462929,3.499095841,164.4575045,8.164556962,3.499095841,1.16636528,19.82820976,3.499095841,16.32911392,0.253,0.329113924,0.416666667,0.745780591,0.325513196,25.49728752,9.222423146,565,645,161,96,30,10,25,116,76,57,1,125,13,4,6,54,5,49,0.285,0.362,0.506,0.868,0.325,19.4,8.8,0.7027027024229685,0.2432432431701783,0.06306306303954312,0.0235081374263565,0.7058823529411765,0.22058823529411764,0.07352941176470588,0.0387596899224806,129.46654616,136
100,Adley Rutschman,BAL,133,595.9818512,687,149.6188748,92.26497278,33.66424682,2.493647913,21.19600726,83.53720508,79.79673321,78.54990926,2.493647913,129.6696915,7.480943739,4.987295826,0.0,3.740471869,1.246823956,2.493647913,0.252,0.343012704,0.422594142,0.765606846,0.28531856,18.87477314,11.43375681,588,687,163,111,31,1,20,84,80,92,6,101,2,5,0,1,2,-1,0.277,0.374,0.435,0.809,0.303,14.7,13.4,0.7184466018192759,0.26213592224542537,0.01941747572505575,0.0308529945560407,0.7762237762237763,0.21678321678321677,0.006993006993006993,0.0291120815138282,128.42286754,143
101,J.T. Realmuto,PHI,136,482.0727273,540,128.6181818,82.47272727,23.56363636,3.927272727,18.65454545,73.63636364,64.8,43.2,1.963636364,118.8,8.836363636,3.927272727,0.981818182,13.74545455,3.927272727,9.818181818,0.268,0.335766423,0.448065173,0.783831596,0.315492958,22.0,8.0,489,540,123,70,28,5,20,70,63,35,3,138,9,5,0,16,5,11,0.252,0.31,0.452,0.762,0.307,25.6,6.5,0.7500000000682043,0.21428571427921864,0.03571428571623441,0.034545454537037,0.6796116504854369,0.27184466019417475,0.04854368932038835,0.037037037037037,109.96363635,103
102,MJ Melendez,KCR,129,528.3978102,602,120.8394161,68.10948905,29.66058394,3.295620438,19.77372263,70.30656934,69.2080292,63.71532847,1.098540146,157.0912409,4.394160584,4.394160584,1.098540146,5.49270073,1.098540146,4.394160584,0.229,0.314442413,0.40956341,0.724005823,0.283950617,26.09489051,10.58394161,533,602,125,75,29,5,16,65,56,62,2,170,3,4,0,6,4,2,0.235,0.316,0.398,0.713,0.311,28.2,10.3,0.6739130432050852,0.29347826073943034,0.032608695639913275,0.0328467153322259,0.6880733944954128,0.26605504587155965,0.045871559633027525,0.0265780730897009,101.06569346999999,109
103,Tyler O'Neill,STL,133,236.8226691,266,59.32723949,33.06764168,12.15722121,1.458866545,12.64351005,37.93053016,35.98537477,23.34186472,0.486288848,76.83363803,3.890310786,1.945155393,0.0,7.294332724,1.945155393,5.349177331,0.249,0.325411335,0.474332649,0.799743983,0.312703583,28.88482633,8.775137112,238,266,55,32,14,0,9,27,21,28,0,67,0,0,0,5,0,5,0.231,0.312,0.403,0.715,0.284,25.2,10.5,0.7083333331905285,0.2604166667023679,0.03125000000000001,0.0475319926691729,0.6956521739130435,0.30434782608695654,0.0,0.0338345864661654,46.68372943999999,46
104,Austin Hays,BAL,133,520.4716636,566,128.3071298,83.81352834,25.86837294,2.069469835,16.55575868,63.11882998,63.11882998,33.11151737,0.0,113.820841,7.243144424,4.138939671,1.034734918,5.173674589,2.069469835,3.104204753,0.247,0.298534799,0.399602386,0.698137184,0.283464567,20.10968921,5.850091408,520,566,143,89,36,2,16,76,67,38,1,141,3,5,0,5,1,4,0.275,0.325,0.444,0.769,0.345,24.9,6.7,0.7499999999999999,0.23148148144171063,0.018518518513547164,0.0292504570318021,0.7007874015748031,0.28346456692913385,0.015748031496062992,0.0282685512367491,111.75137112000002,127
105,Mitch Haniger,SFG,126,203.4157509,229,50.74908425,30.1978022,10.48534799,0.838827839,9.227106227,28.1007326,29.35897436,20.55128205,0.838827839,57.04029304,3.355311355,1.677655678,0.0,0.419413919,0.419413919,0.0,0.249,0.326007326,0.445360825,0.771368151,0.299093656,24.90842491,8.974358974,211,229,44,24,13,1,6,27,28,15,0,65,2,1,0,1,0,1,0.209,0.266,0.365,0.631,0.27,28.4,6.6,0.727272727307758,0.2525252526310745,0.020202020205669236,0.0402930402925764,0.631578947368421,0.34210526315789475,0.02631578947368421,0.0262008733624454,41.521978023,38
106,Salvador Perez,KCR,132,535.2205882,580,130.0735294,74.63235294,26.65441176,0.0,27.72058824,63.97058824,87.42647059,27.72058824,2.132352941,151.3970588,9.595588235,5.330882353,0.0,1.066176471,0.0,1.066176471,0.242,0.289667897,0.446215139,0.735883036,0.283185841,26.10294118,4.779411765,538,580,137,93,21,0,23,59,80,19,6,135,13,8,0,0,0,0,0.255,0.292,0.422,0.714,0.294,23.3,3.3,0.7291666667725095,0.2604166666625957,0.0,0.0477941176551724,0.8157894736842105,0.18421052631578946,0.0,0.0396551724137931,102.35294116000001,114
107,Thairo Estrada,SFG,136,485.0184502,530,128.099631,89.96309963,23.46863469,3.911439114,11.73431734,65.51660517,51.82656827,31.29151292,0.0,91.91881919,8.800738007,3.911439114,0.977859779,15.64575646,4.889298893,10.75645756,0.264,0.31792976,0.403225806,0.721155566,0.302030457,17.34317343,5.904059041,495,530,134,92,26,2,14,63,49,22,1,120,11,2,0,23,7,16,0.271,0.315,0.416,0.731,0.331,22.6,4.2,0.7731092436433176,0.20168067228840572,0.03361344537280733,0.0221402213962264,0.7666666666666667,0.21666666666666667,0.016666666666666666,0.0264150943396226,116.36531365999998,120
108,Hunter Renfroe,LAA,131,496.4354244,548,115.2619926,62.68634686,23.25461255,1.011070111,28.3099631,67.74169742,73.80811808,43.47601476,1.011070111,140.5387454,4.044280443,4.044280443,1.011070111,2.022140221,1.011070111,1.011070111,0.232,0.29704797,0.454175153,0.751223123,0.262195122,25.64575646,7.933579336,498,548,116,65,31,0,20,60,60,44,0,125,3,3,0,0,0,0,0.233,0.297,0.416,0.713,0.27,22.8,8.0,0.7209302326865183,0.26744186057209857,0.011627906982895668,0.0516605166058394,0.6770833333333334,0.3229166666666667,0.0,0.0364963503649635,86.9520295,96
109,Sean Murphy,ATL,134,386.9,438,95.71111111,57.58888889,21.08888889,0.811111111,17.03333333,54.34444444,55.15555556,39.74444444,0.811111111,97.33333333,8.111111111,3.244444444,0.811111111,0.811111111,0.0,0.811111111,0.248,0.327777778,0.440251572,0.76802935,0.285294118,22.22222222,9.074074074,370,438,93,51,21,0,21,65,68,49,0,98,18,1,0,0,0,0,0.251,0.365,0.478,0.844,0.286,22.4,11.2,0.7319587628800464,0.26804123711995365,0.010309278348812052,0.0388888888812785,0.7083333333333334,0.2916666666666667,0.0,0.047945205479452,78.67777778,72
110,Starling Marte,NYM,125,310.0574074,341,83.35555556,59.99074074,15.15555556,1.894444444,6.946296296,44.83518519,34.1,21.47037037,0.631481481,63.14814815,7.577777778,1.894444444,0.631481481,15.15555556,4.42037037,10.73518519,0.269,0.32962963,0.399185336,0.728814966,0.315926893,18.51851852,6.296296296,315,341,78,65,7,1,5,38,28,16,1,69,8,0,2,24,4,20,0.248,0.301,0.324,0.625,0.303,20.2,4.7,0.7851239668837421,0.19834710748387657,0.02479338842239715,0.0203703703695014,0.8904109589041096,0.0958904109589041,0.0136986301369863,0.0146627565982404,76.409259264,73
111,Trent Grisham,SDP,137,482.0277778,555,104.8333333,65.77777778,19.52777778,3.083333333,17.47222222,69.88888889,57.55555556,60.63888889,2.055555556,148.0,6.166666667,3.083333333,3.083333333,13.36111111,3.083333333,10.27777778,0.218,0.310986965,0.381663113,0.692650078,0.273311897,26.66666667,10.92592593,469,555,93,48,31,1,13,67,50,75,0,154,5,1,4,15,3,12,0.198,0.315,0.352,0.666,0.264,27.7,13.5,0.7529411767641634,0.22352941186974656,0.03529411765581222,0.0314814814774774,0.6,0.3875,0.0125,0.0234234234234234,87.36111108,80
112,Luis Robert Jr.,CHW,126,546.2476723,595,152.9050279,97.50465549,31.02420857,2.216014898,22.16014898,80.88454376,75.34450652,35.45623836,2.216014898,122.9888268,7.756052142,4.432029795,1.108007449,13.29608939,4.432029795,8.86405959,0.28,0.330223881,0.46653144,0.796755321,0.322404372,20.67039106,5.959031657,546,595,144,69,36,1,38,90,80,30,5,172,12,2,0,20,4,16,0.264,0.315,0.542,0.857,0.314,28.9,5.0,0.7457627120497854,0.23728813569044682,0.01694915255041027,0.0372439478655462,0.6509433962264151,0.33962264150943394,0.009433962264150943,0.0638655462184873,130.74487892,106
113,Enrique Hernandez,BOS,128,454.0782123,508,107.8435754,64.32774674,24.59590317,0.945996276,17.02793296,58.65176909,58.65176909,44.46182495,0.0,104.0595903,5.675977654,3.783985102,0.945996276,1.891992551,0.945996276,0.945996276,0.236,0.310986965,0.40625,0.717236965,0.269662921,20.48417132,8.752327747,465,508,110,76,23,0,11,57,61,34,1,97,3,6,0,4,1,3,0.237,0.289,0.357,0.646,0.273,19.1,6.7,0.7083333334617986,0.2708333334342704,0.010416666673089936,0.0335195530708661,0.7676767676767676,0.23232323232323232,0.0,0.0216535433070866,90.81564244,99
114,Mike Yastrzemski,SFG,131,333.375,381,74.63619403,42.64925373,17.77052239,2.132462687,12.79477612,44.78171642,44.07089552,39.80597015,1.421641791,95.9608209,4.264925373,2.843283582,0.710820896,2.843283582,0.710820896,2.132462687,0.224,0.312149533,0.407249467,0.719399,0.271875,25.18656716,10.44776119,330,381,77,38,23,1,15,54,43,45,3,99,3,1,2,2,2,0,0.233,0.33,0.445,0.775,0.286,26.0,11.8,0.6896551723970651,0.28735632187253646,0.034482758627938453,0.0335820895538057,0.6129032258064516,0.3709677419354839,0.016129032258064516,0.0393700787401574,61.84141791,62
115,Ramon Laureano,OAK,127,358.6915888,404,83.82056075,50.59439252,17.3682243,1.510280374,13.59252336,48.32897196,46.81869159,30.96074766,0.0,104.964486,9.81682243,3.020560748,1.510280374,9.81682243,3.020560748,6.796261682,0.233,0.30956848,0.402105263,0.711673743,0.288819876,25.98130841,7.663551402,361,404,81,50,18,4,9,46,35,33,0,114,9,1,0,12,1,11,0.224,0.304,0.371,0.676,0.301,28.2,8.2,0.7204301074089863,0.24731182794627152,0.021505376344392244,0.0336448598019802,0.6944444444444444,0.25,0.05555555555555555,0.0222772277227722,70.22803739,72
116,Jean Segura,MIA,127,297.2532833,326,80.73545966,59.32833021,13.45590994,1.22326454,6.727954972,37.30956848,34.25140713,20.18386492,0.61163227,48.93058161,4.281425891,1.834896811,0.61163227,6.116322702,2.446529081,3.669793621,0.271,0.325141777,0.393004115,0.718145892,0.304020101,15.00938086,6.191369606,301,326,66,56,5,2,3,25,21,22,1,47,2,0,1,6,2,4,0.219,0.277,0.279,0.556,0.251,14.4,6.7,0.8016528926372495,0.18181818177396025,0.01652892561581457,0.0206378986871165,0.8888888888888888,0.07936507936507936,0.031746031746031744,0.00920245398773,74.007504688,63
117,CJ Abrams,WSN,136,575.9135338,614,141.9586466,99.2556391,28.85338346,4.616541353,10.38721805,66.93984962,54.2443609,23.08270677,1.154135338,114.2593985,9.233082707,3.462406015,2.308270677,18.46616541,4.616541353,13.84962406,0.247,0.28490566,0.368737475,0.653643135,0.289340102,18.60902256,3.759398496,563,614,138,86,28,6,18,83,64,32,2,118,13,3,3,47,4,43,0.245,0.3,0.412,0.712,0.279,19.2,5.2,0.7543859650522886,0.2192982456600377,0.03508771930104577,0.0169172932410423,0.7166666666666667,0.23333333333333334,0.05,0.0293159609120521,131.57142855,120
118,Lourdes Gurriel Jr.,ARI,129,545.2631579,592,150.2255639,105.7142857,30.04511278,3.338345865,12.2406015,67.87969925,67.87969925,35.60902256,1.112781955,103.4887218,5.563909774,4.45112782,1.112781955,5.563909774,2.22556391,3.338345865,0.275,0.323917137,0.412244898,0.736162035,0.317948718,17.48120301,6.015037594,551,592,144,83,35,2,24,65,82,33,1,103,6,2,0,5,0,5,0.261,0.309,0.463,0.772,0.282,17.4,5.6,0.7661290321879307,0.21774193547919538,0.02419354839060347,0.0206766917229729,0.6916666666666667,0.2916666666666667,0.016666666666666666,0.0405405405405405,137.9849624,120
119,Spencer Torkelson,DET,133,605.1266541,684,142.2306238,87.92438563,31.03213611,2.586011342,20.68809074,76.28733459,74.99432892,64.65028355,2.586011342,162.9187146,7.758034026,5.172022684,1.293005671,3.879017013,1.293005671,2.586011342,0.235,0.314393939,0.397435897,0.711829837,0.284848485,23.81852552,9.451795841,606,684,141,75,34,1,31,88,94,67,1,171,6,5,0,3,0,3,0.233,0.313,0.446,0.758,0.269,25.0,9.8,0.7234042554189303,0.2553191490149449,0.02127659574713162,0.0302457466959064,0.6818181818181818,0.3090909090909091,0.00909090909090909,0.0453216374269005,121.54253305999998,110
120,Will Smith,LAD,129,480.5530303,554,129.0568182,74.49621212,26.23106061,2.098484848,26.23106061,77.64393939,81.84090909,56.65909091,3.147727273,105.9734848,10.49242424,5.246212121,0.0,2.098484848,1.049242424,1.049242424,0.268,0.35483871,0.495633188,0.850471897,0.290801187,19.12878788,10.22727273,464,554,121,79,21,2,19,80,76,63,2,89,15,12,0,3,0,3,0.261,0.359,0.438,0.797,0.277,16.1,11.4,0.7244897958062299,0.2551020408193036,0.020408163257764136,0.0473484848555956,0.7745098039215687,0.20588235294117646,0.0196078431372549,0.0342960288808664,102.82575759000001,102
121,Andrew Benintendi,CHW,126,548.0795455,621,143.4886364,98.79545455,25.875,2.352272727,16.46590909,76.44886364,65.86363636,62.33522727,1.176136364,104.6761364,4.704545455,5.880681818,1.176136364,10.58522727,3.528409091,7.056818182,0.262,0.339015152,0.407725322,0.746740473,0.293478261,16.85606061,10.03787879,562,621,147,106,34,2,5,72,45,52,5,89,3,3,1,13,2,11,0.262,0.326,0.356,0.682,0.301,14.3,8.4,0.7777777775853363,0.20370370364393023,0.01851851851093749,0.0265151515136876,0.7464788732394366,0.23943661971830985,0.014084507042253521,0.0080515297906602,127.02272731,142
123,Josh Naylor,CLE,130,446.0646388,495,115.7509506,74.34410646,22.58555133,0.941064639,17.88022814,59.28707224,65.87452471,39.52471483,2.823193916,76.22623574,5.646387833,3.764258555,0.0,2.823193916,0.941064639,1.882129278,0.259,0.325095057,0.434599156,0.759694213,0.275132275,15.39923954,7.984790875,452,495,139,91,31,0,17,52,97,33,9,68,3,7,0,10,3,7,0.308,0.354,0.489,0.842,0.326,13.7,6.7,0.7596153843697703,0.23076923069849384,0.009615384614991633,0.036121673010101,0.7459016393442623,0.2540983606557377,0.0,0.0343434343434343,97.87072246,122
124,Luis Garcia Jr.,WSN,130,450.7251908,482,115.9007634,80.94656489,22.99618321,1.839694656,9.198473282,49.67175573,48.7519084,24.83587786,1.839694656,94.74427481,1.839694656,2.759541985,0.919847328,5.519083969,1.839694656,3.679389313,0.257,0.296934866,0.375510204,0.67244507,0.305263158,19.65648855,5.152671756,447,482,119,88,18,4,9,61,50,27,1,60,0,7,1,9,4,5,0.266,0.304,0.385,0.688,0.286,12.4,5.6,0.7586206894011625,0.21551724133164307,0.017241379299033948,0.0190839694647302,0.8,0.16363636363636364,0.03636363636363636,0.0186721991701244,106.70229011800001,110
