#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,1B%,2B%,3B%,HR%,real_1B%,real_2B%,real_3B%,real_HR%,HIP,real_HIP
11,Bobby Witt Jr.,KCR,152,650.7260274,709,187.7716895,107.9147641,38.84931507,6.474885845,33.45357686,115.4687976,97.12328767,45.32420091,3.237442922,129.4977169,6.474885845,5.395738204,1.079147641,51.79908676,9.712328767,42.08675799,0.288,0.338414634,0.520729685,0.859144319,0.312910284,18.26484018,6.392694064,636,709,211,123,45,11,32,125,109,57,9,106,8,8,0,31,12,19,0.332,0.389,0.588,0.977,0.354,15.0,8.0,0.699300699404925,0.2517482517468923,0.04195804195781538,0.0471841704654442,0.6871508379888268,0.25139664804469275,0.061452513966480445,0.0451339915373765,154.31811264,179
12,Jose Ramirez,CLE,151,600.9085366,682,165.3018293,96.68597561,37.42682927,4.158536585,28.07012195,96.68597561,96.68597561,68.61585366,11.43597561,73.81402439,5.198170732,6.237804878,1.039634146,30.14939024,9.356707317,20.79268293,0.276,0.351145038,0.493079585,0.844224623,0.271604938,10.82317073,10.06097561,620,682,173,93,39,2,39,114,118,54,12,82,1,6,0,41,7,34,0.279,0.335,0.537,0.872,0.265,12.0,7.9,0.7045454543781859,0.2727272726742767,0.030303030293093555,0.0411585365835777,0.6940298507462687,0.291044776119403,0.014925373134328358,0.0571847507331378,137.23170735000002,134
13,Francisco Lindor,NYM,153,606.6998469,689,154.0490046,91.79632466,30.59877489,2.110260337,29.54364472,93.90658499,87.57580398,64.36294028,2.110260337,134.0015314,8.441041348,5.275650842,1.055130168,22.15773354,6.330781011,15.82695253,0.253,0.331278891,0.457391304,0.788670195,0.277647059,19.44869832,9.341500766,618,689,169,96,39,1,33,107,91,56,0,127,12,3,0,29,4,25,0.273,0.344,0.5,0.844,0.295,18.4,8.1,0.7372881356150015,0.2457627118984398,0.01694915254278128,0.0428790199129172,0.7058823529411765,0.2867647058823529,0.007352941176470588,0.0478955007256894,124.50535987999999,136
14,Alex Bregman,HOU,149,541.6226994,634,143.9141104,89.4601227,30.14417178,0.972392638,23.33742331,85.57055215,81.6809816,78.76380368,0.972392638,73.90184049,7.779141104,5.834355828,0.972392638,1.944785276,0.972392638,0.972392638,0.266,0.363496933,0.454219031,0.817715963,0.267818575,11.65644172,12.42331288,581,634,151,93,30,2,26,79,75,44,1,86,5,4,0,3,1,2,0.26,0.315,0.453,0.768,0.264,13.6,6.9,0.7419354840395126,0.2500000000622011,0.008064516130503682,0.0368098159463722,0.744,0.24,0.016,0.0410094637223974,120.57668709000001,125
15,Fernando Tatis Jr.,SDP,148,385.9537037,438,109.5,60.15740741,22.30555556,2.703703704,25.00925926,72.32407407,68.26851852,43.93518519,2.703703704,98.68518519,4.055555556,2.703703704,0.675925926,21.62962963,5.407407407,16.22222222,0.284,0.360681115,0.551663748,0.912344862,0.318877551,22.5308642,10.0308642,398,438,110,67,21,1,21,64,49,32,0,96,7,1,0,11,3,8,0.276,0.34,0.492,0.833,0.316,21.9,7.3,0.712000000036927,0.2640000000549172,0.032000000003787395,0.0570987654337899,0.7528089887640449,0.23595505617977527,0.011235955056179775,0.047945205479452,84.49074074,89
16,Pete Alonso,NYM,152,603.8348765,695,150.154321,82.58487654,25.74074074,1.072530864,41.8287037,91.16512346,110.470679,69.71450617,7.507716049,148.0092593,16.08796296,5.362654321,1.072530864,4.290123457,2.145061728,2.145061728,0.249,0.339506173,0.504440497,0.84394667,0.25831202,21.2962963,10.0308642,608,695,146,81,31,0,34,91,88,70,4,172,13,4,0,3,0,3,0.24,0.329,0.459,0.788,0.276,24.7,10.1,0.7623762374811779,0.2376237623341935,0.009900990095719491,0.0601851851798561,0.7232142857142857,0.2767857142857143,0.0,0.0489208633093525,108.3256173,112
17,Kyle Schwarber,PHI,148,574.5308642,692,130.2839506,60.87037037,23.49382716,1.067901235,44.85185185,98.24691358,117.4691358,105.7222222,4.271604938,201.8333333,7.475308642,3.203703704,0.0,3.203703704,1.067901235,2.135802469,0.227,0.352395672,0.505576208,0.857971881,0.258064516,29.16666667,15.27777778,573,692,142,82,22,0,38,110,104,106,4,197,5,8,0,5,3,2,0.248,0.366,0.485,0.851,0.301,28.5,15.3,0.7125000001243679,0.2750000000438945,0.012500000007315751,0.0648148148121387,0.7884615384615384,0.21153846153846154,0.0,0.0549132947976878,85.43209875,104
18,Rafael Devers,BOS,149,533.9116279,601,149.0852713,84.79224806,29.81705426,1.863565891,32.6124031,83.86046512,95.97364341,55.90697674,6.52248062,109.0186047,7.454263566,3.727131783,0.0,3.727131783,1.863565891,1.863565891,0.28,0.353488372,0.52530541,0.878793782,0.294117647,18.13953488,9.302325581,525,601,143,76,34,5,28,87,83,67,14,147,3,6,0,3,0,3,0.272,0.354,0.516,0.871,0.323,24.5,11.1,0.7280000000892912,0.25600000000686857,0.015999999998282863,0.054263565890183,0.6608695652173913,0.2956521739130435,0.043478260869565216,0.0465890183028286,116.4728682,115
19,Paul Goldschmidt,STL,147,570.855814,654,150.0651163,94.29767442,27.37674419,2.027906977,26.3627907,87.2,87.2,74.01860465,2.027906977,147.0232558,4.055813953,4.055813953,1.013953488,8.111627907,3.041860465,5.069767442,0.263,0.349378882,0.456483126,0.805862008,0.308080808,22.48062016,11.31782946,599,654,147,91,33,1,22,70,65,47,2,173,2,2,0,11,0,11,0.245,0.302,0.414,0.716,0.308,26.5,7.2,0.762295081863845,0.22131147540851084,0.016393442622553253,0.0403100775229357,0.728,0.264,0.008,0.0336391437308868,123.7023256,125
20,Nathaniel Lowe,TEX,151,493.1705426,565,130.5193798,87.59689922,24.52713178,1.751937984,16.64341085,71.82945736,64.82170543,63.94573643,2.627906977,124.3875969,4.379844961,3.503875969,0.875968992,2.627906977,0.875968992,1.751937984,0.265,0.351937984,0.422735346,0.774673331,0.320197044,22.01550388,11.31782946,486,565,129,96,16,1,16,62,69,71,1,125,4,4,0,2,0,2,0.265,0.361,0.401,0.762,0.324,22.1,12.6,0.7692307694739488,0.2153846154386553,0.015384615385966383,0.0294573643362831,0.8495575221238938,0.1415929203539823,0.008849557522123894,0.0283185840707964,113.87596895,113
21,Dansby Swanson,CHC,151,527.6226708,593,139.0419255,84.71428571,28.54503106,1.841614907,23.94099379,79.18944099,79.18944099,52.48602484,0.0,143.6459627,4.604037267,4.604037267,0.920807453,13.8121118,3.683229814,10.12888199,0.264,0.3328125,0.460732984,0.793545484,0.315656566,24.22360248,8.850931677,534,593,129,84,27,2,16,82,66,54,2,144,2,3,0,19,3,16,0.242,0.312,0.39,0.701,0.3,24.3,9.1,0.7359999997518699,0.24799999996455285,0.01599999999687231,0.0403726708094435,0.7433628318584071,0.23893805309734514,0.017699115044247787,0.026981450252951,115.10093171,113
22,Kyle Tucker,HOU,151,296.8227061,339,83.8273717,48.50388802,17.39813375,2.108864697,15.28926905,52.72161742,47.97667185,35.85069984,2.636080871,48.50388802,1.581648523,3.163297045,0.527216174,12.12597201,4.217729393,7.908242613,0.282,0.359375,0.507992895,0.867367895,0.290178571,14.30793157,10.57542768,277,339,80,44,13,0,23,56,49,56,3,54,1,2,0,11,0,11,0.289,0.408,0.585,0.993,0.282,15.9,16.5,0.7076923075576268,0.25384615385176557,0.03076923077035311,0.0451010886430678,0.7719298245614035,0.22807017543859648,0.0,0.0678466076696165,68.53810265,57
23,Ozzie Albies,ATL,148,395.7009346,435,107.0560748,63.69158879,24.39252336,2.03271028,16.93925234,60.98130841,57.59345794,31.1682243,0.677570093,74.53271028,4.065420561,4.065420561,0.677570093,11.51869159,3.387850467,8.130841121,0.27,0.327102804,0.470890411,0.797993215,0.292307692,17.13395639,7.165109034,399,435,100,60,29,1,10,52,53,27,0,65,5,4,0,8,1,7,0.251,0.303,0.404,0.707,0.274,14.9,6.2,0.7067669171121814,0.2706766915891543,0.02255639096576286,0.0389408099770114,0.6666666666666666,0.32222222222222224,0.011111111111111112,0.0229885057471264,90.11682246000001,90
24,Bryan Reynolds,PIT,148,612.2367601,692,165.9937695,105.6323988,33.41433022,3.23364486,22.63551402,87.30841121,90.54205607,64.6728972,3.23364486,146.5919003,9.700934579,4.31152648,1.07788162,8.62305296,3.23364486,5.3894081,0.271,0.347893916,0.445422535,0.793316451,0.320481928,21.18380062,9.345794393,622,692,171,115,29,3,24,73,88,57,3,156,10,3,0,10,2,8,0.275,0.344,0.447,0.791,0.33,22.5,8.2,0.7368421054393818,0.2330827067343997,0.02255639097429675,0.0327102803757225,0.782312925170068,0.19727891156462585,0.02040816326530612,0.0346820809248554,143.35825548000003,147
25,Nico Hoerner,CHC,146,582.909375,641,165.2578125,126.196875,26.040625,5.0078125,8.0125,82.128125,58.090625,42.065625,1.0015625,76.11875,10.015625,4.00625,2.003125,33.0515625,9.0140625,24.0375,0.283,0.340125392,0.386597938,0.72672333,0.312749004,11.875,6.5625,582,641,159,116,35,1,7,86,48,44,1,66,12,3,0,31,6,25,0.273,0.335,0.373,0.708,0.297,10.3,6.9,0.8025477707006369,0.16560509554140126,0.03184713375796178,0.0124999999999999,0.7631578947368421,0.23026315789473684,0.006578947368421052,0.0109204368174727,157.2453125,152
26,Bo Bichette,TOR,146,312.8275862,336,89.52978056,61.09090909,16.85266458,1.053291536,10.53291536,43.71159875,41.60501567,18.95924765,0.0,64.77742947,2.106583072,2.106583072,0.526645768,7.373040752,2.63322884,4.739811912,0.286,0.329153605,0.447811448,0.776965053,0.32967033,19.27899687,5.642633229,311,336,70,49,16,1,4,29,31,20,1,64,3,2,0,5,1,4,0.225,0.277,0.322,0.598,0.269,19.0,6.0,0.7733333333586507,0.21333333338396823,0.013333333333333332,0.0313479623809523,0.7424242424242424,0.24242424242424243,0.015151515151515152,0.0119047619047619,78.9968652,66
27,Brandon Nimmo,NYM,145,567.244898,663,149.877551,96.79591837,28.10204082,4.163265306,19.7755102,86.3877551,71.81632653,78.06122449,1.040816327,132.1836735,12.48979592,3.12244898,2.081632653,5.204081633,2.081632653,3.12244898,0.263,0.363779528,0.431192661,0.794972188,0.310945274,19.93720565,11.77394035,571,663,128,77,25,3,23,88,90,77,1,158,12,3,0,15,0,15,0.224,0.327,0.399,0.727,0.267,23.8,11.6,0.7440000001137569,0.21600000005534117,0.032000000003074514,0.0298273155354449,0.7333333333333333,0.23809523809523808,0.02857142857142857,0.0346907993966817,130.1020408,105
28,Randy Arozarena,TBR,148,566.6185243,648,146.4866562,89.51962323,28.48351648,3.051805338,26.44897959,93.58869702,76.29513344,62.0533752,1.017268446,151.5729984,14.24175824,4.069073783,1.017268446,31.53532182,10.17268446,21.36263736,0.258,0.344339623,0.461400359,0.805739982,0.305699482,23.39089482,9.576138148,549,648,120,67,33,0,20,77,60,73,0,169,22,4,0,20,10,10,0.219,0.332,0.388,0.72,0.275,26.1,11.3,0.7457627118262831,0.23728813556215664,0.025423728817371684,0.0408163265277777,0.67,0.33,0.0,0.0308641975308641,120.03767661,100
29,Ian Happ,CHC,149,566.9858268,657,141.7464567,90.01417323,30.00472441,3.103937008,19.65826772,82.77165354,75.52913386,77.5984252,2.069291339,150.023622,6.207874016,4.138582677,1.034645669,12.41574803,3.103937008,9.311811024,0.251,0.344391785,0.419708029,0.764099814,0.304123711,22.83464567,11.81102362,569,657,138,77,34,2,25,89,86,80,1,168,6,2,0,13,2,11,0.243,0.341,0.441,0.782,0.299,25.6,12.2,0.7372881355848906,0.24576271186163023,0.025423728813836973,0.029921259847793,0.6814159292035398,0.3008849557522124,0.017699115044247787,0.0380517503805175,122.08818898000001,113
30,Xander Bogaerts,SDP,148,411.1498423,463,112.4637224,75.2192429,21.90851735,1.460567823,13.14511041,58.42271293,55.50157729,39.43533123,0.0,81.79179811,4.38170347,4.38170347,0.730283912,6.572555205,2.921135647,3.651419558,0.273,0.340222576,0.428063943,0.768286519,0.309794989,17.66561514,8.517350158,428,463,113,86,15,1,11,50,44,28,0,79,1,6,0,13,3,10,0.264,0.307,0.381,0.688,0.297,17.1,6.0,0.7573529411342713,0.22058823528671428,0.014705882349091417,0.0283911671922246,0.8431372549019608,0.14705882352941177,0.00980392156862745,0.0237580993520518,99.31861199,102
31,Corbin Carroll,ARI,148,599.7156398,684,167.4881517,101.5734597,34.57819905,8.644549763,22.69194313,109.1374408,81.04265403,65.91469194,3.241706161,141.5545024,10.8056872,4.322274882,3.241706161,46.46445498,5.402843602,41.06161137,0.279,0.358730159,0.479279279,0.838009438,0.329238329,20.69510269,9.636650869,589,684,136,78,22,14,22,121,74,73,0,130,10,9,3,35,8,27,0.231,0.322,0.428,0.749,0.256,19.0,10.7,0.701492537015536,0.2388059700698833,0.05970149252092396,0.0331753554532163,0.6842105263157895,0.19298245614035087,0.12280701754385964,0.0321637426900584,144.79620857,114
32,Bryce Harper,PHI,147,531.1582278,631,148.7642405,87.86075949,30.95094937,2.995253165,26.95727848,92.8528481,88.85917722,88.85917722,7.987341772,132.789557,5.990506329,4.992088608,0.998417722,12.97943038,4.992088608,7.987341772,0.281,0.386075949,0.501879699,0.887955649,0.323607427,21.0443038,14.08227848,550,631,157,85,42,0,30,85,87,76,11,138,2,2,1,7,4,3,0.285,0.373,0.525,0.898,0.331,21.9,12.0,0.721311475411182,0.25409836069072994,0.024590163939136718,0.0427215189857369,0.6692913385826772,0.33070866141732286,0.0,0.0475435816164817,121.80696202,127
33,Christian Yelich,MIL,145,269.1455696,315,70.77531646,47.34968354,13.9556962,1.495253165,8.473101266,42.86392405,33.39398734,40.87025316,2.492088608,70.77531646,2.492088608,1.495253165,0.498417722,11.96202532,3.488924051,8.473101266,0.264,0.363492063,0.422222222,0.785714286,0.325520833,22.46835443,12.97468354,270,315,85,59,12,3,11,44,42,40,3,58,2,1,1,21,1,20,0.315,0.406,0.504,0.909,0.366,18.4,12.7,0.7599999998805821,0.22399999994452846,0.024000000005521473,0.0268987341777777,0.7972972972972973,0.16216216216216217,0.04054054054054054,0.0349206349206349,62.302215194,74
34,Adolis Garcia,TEX,147,573.5015823,637,139.0917722,76.60126582,28.22151899,2.015822785,32.25316456,87.68829114,88.69620253,52.41139241,2.015822785,176.3844937,7.055379747,4.03164557,1.007911392,16.12658228,6.047468354,10.07911392,0.242,0.311708861,0.467486819,0.77919568,0.289617486,27.68987342,8.227848101,580,637,130,78,27,0,25,68,85,45,2,177,6,6,0,11,5,6,0.224,0.284,0.4,0.684,0.273,27.8,7.1,0.7169811317469916,0.26415094330969136,0.018867924522120813,0.0506329113971742,0.7428571428571429,0.2571428571428571,0.0,0.0392464678178963,106.83860764,105
35,Christian Walker,ARI,149,488.9142857,552,124.4190476,73.6,25.40952381,0.876190476,24.53333333,70.0952381,79.73333333,52.57142857,1.752380952,112.152381,6.133333333,4.380952381,0.876190476,4.380952381,1.752380952,2.628571429,0.254,0.331746032,0.460573477,0.792319508,0.28009828,20.31746032,9.523809524,479,552,120,68,26,0,26,72,84,55,4,133,10,8,0,2,2,0,0.251,0.335,0.468,0.803,0.287,24.1,10.0,0.7368421053790798,0.2543859649570687,0.008771929824034486,0.0444444444384058,0.723404255319149,0.2765957446808511,0.0,0.0471014492753623,99.88571427,94
36,Spencer Torkelson,DET,148,334.2850318,381,82.50955414,46.10828025,18.80732484,1.213375796,16.38057325,47.32165605,51.56847134,38.82802548,0.606687898,90.39649682,4.246815287,3.03343949,0.606687898,1.820063694,0.606687898,1.213375796,0.247,0.330143541,0.457350272,0.787493813,0.286842105,23.72611465,10.1910828,342,381,75,43,21,1,10,45,37,33,0,105,4,1,0,0,0,0,0.219,0.295,0.374,0.669,0.285,27.6,8.7,0.6972477063679121,0.2844036697206086,0.01834862385099127,0.0429936305774278,0.6615384615384615,0.3230769230769231,0.015384615384615385,0.0262467191601049,66.12898089000001,65
37,J.P. Crawford,SEA,145,388.9424,451,95.2512,67.1088,18.04,1.4432,8.6592,50.512,40.4096,52.6768,0.7216,76.4896,5.0512,2.8864,1.4432,2.1648,0.7216,1.4432,0.244,0.340288925,0.365491651,0.705780576,0.282352941,16.96,11.68,392,451,79,52,16,2,9,55,37,52,0,102,6,1,0,5,0,5,0.202,0.304,0.321,0.625,0.248,22.6,11.5,0.775,0.20833333333333331,0.016666666666666666,0.0192,0.7428571428571429,0.22857142857142856,0.02857142857142857,0.0199556541019955,86.592,70
38,Gleyber Torres,NYY,146,594.437299,665,160.3697749,103.7057878,28.86655949,1.069131833,26.72829582,90.87620579,85.53054662,58.8022508,1.069131833,114.3971061,4.276527331,6.414790997,1.069131833,14.96784566,6.414790997,8.553054662,0.27,0.336553945,0.456834532,0.793388478,0.290697674,17.20257235,8.84244373,587,665,151,110,26,0,15,80,63,65,0,136,3,8,2,4,3,1,0.257,0.33,0.378,0.709,0.306,20.5,9.8,0.7760000002538133,0.2160000000652492,0.008000000002693772,0.0401929260451127,0.8088235294117647,0.19117647058823528,0.0,0.0225563909774436,133.64147908,136
39,Willy Adames,MIL,145,610.0711974,688,151.4045307,86.83495146,31.17152104,2.226537217,31.17152104,86.83495146,96.85436893,67.90938511,2.226537217,178.1229773,4.453074434,4.453074434,0.0,7.792880259,2.226537217,5.566343042,0.248,0.325769854,0.459854015,0.785623869,0.296703297,25.88996764,9.870550162,610,688,153,88,33,0,32,93,112,74,3,173,1,3,0,21,4,17,0.251,0.331,0.462,0.794,0.297,25.1,10.8,0.7222222225456681,0.2592592594009594,0.01851851852745179,0.045307443372093,0.7272727272727273,0.2727272727272727,0.0,0.0465116279069767,120.23300966000001,121
40,Ketel Marte,ARI,143,514.0226904,583,139.8444084,84.09562399,32.12641815,2.834683955,20.78768233,78.42625608,79.37115073,59.52836305,1.889789303,99.21393841,5.669367909,3.779578606,0.944894652,6.614262561,1.889789303,4.724473258,0.272,0.351701783,0.466911765,0.818613548,0.299287411,17.0178282,10.21069692,504,583,147,86,23,2,36,93,95,65,7,106,5,9,0,7,1,6,0.292,0.372,0.56,0.932,0.299,18.2,11.1,0.706349206516527,0.2698412698759339,0.023809523817523198,0.0356564019382504,0.7747747747747747,0.2072072072072072,0.018018018018018018,0.0617495711835334,119.05672607,111
41,Nolan Arenado,STL,145,575.3079417,635,143.0551053,91.59643436,26.75850891,1.02917342,23.67098865,72.04213938,82.33387358,48.37115073,3.087520259,93.6547812,4.116693679,6.175040519,1.02917342,4.116693679,2.05834684,2.05834684,0.249,0.308441558,0.422182469,0.730624027,0.257206208,14.74878444,7.617504052,578,635,157,118,23,0,16,70,71,44,2,92,5,7,0,2,2,0,0.272,0.325,0.394,0.719,0.296,14.5,6.9,0.7672413795926847,0.22413793108214114,0.00862068966022709,0.0372771474803149,0.8368794326241135,0.16312056737588654,0.0,0.0251968503937007,119.38411665000001,141
42,Nick Castellanos,PHI,144,606.5795455,659,157.2613636,95.21266234,33.16396104,1.069805195,26.74512987,80.23538961,92.00324675,40.6525974,1.069805195,166.8896104,5.349025974,4.279220779,1.069805195,7.488636364,2.13961039,5.349025974,0.259,0.309446254,0.447971781,0.757418035,0.312820513,25.32467532,6.168831169,606,659,154,97,30,4,23,80,86,41,2,139,10,2,0,6,2,4,0.254,0.311,0.431,0.742,0.294,21.1,6.2,0.7295081969417475,0.2540983607342405,0.008196721315243549,0.0405844155842185,0.7404580152671756,0.22900763358778625,0.030534351145038167,0.0349013657056145,130.51623373,131
43,Jose Altuve,HOU,139,604.3739837,682,163.0146341,105.3495935,31.0504065,2.217886179,25.50569106,96.47804878,85.38861789,66.53658537,1.108943089,109.7853659,6.653658537,3.326829268,1.108943089,13.30731707,5.544715447,7.762601626,0.27,0.346905537,0.456880734,0.803786271,0.291079812,16.09756098,9.756097561,628,682,185,134,31,0,20,94,65,47,2,119,7,0,0,22,7,15,0.295,0.35,0.439,0.79,0.337,17.4,6.9,0.76612903256303,0.2258064516645128,0.016129032264867595,0.0373983739882698,0.8121212121212121,0.18787878787878787,0.0,0.0293255131964809,137.50894304,165
44,Luis Arraez,MIA,143,609.7170732,672,189.0341463,147.5121951,31.68780488,4.370731707,5.463414634,76.48780488,72.11707317,50.26341463,5.463414634,37.15121951,4.370731707,6.556097561,1.092682927,5.463414634,2.185365854,3.27804878,0.311,0.363192182,0.403225806,0.766417989,0.32,5.528455285,7.479674797,637,672,200,161,32,3,4,83,46,24,3,29,8,1,2,9,3,6,0.314,0.346,0.392,0.739,0.324,4.3,3.6,0.8035714286327129,0.172619047668529,0.02380952381315547,0.0081300813005952,0.8214285714285714,0.16326530612244897,0.015306122448979591,0.0059523809523809,183.570731666,196
