#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,1B%,2B%,3B%,HR%,real_1B%,real_2B%,real_3B%,real_HR%,HIP,real_HIP
336,Randal Grichuk,ARI,60,258.5328185,279,64.63320463,42.01158301,14.003861,1.077220077,7.540540541,32.31660232,31.23938224,16.15830116,1.077220077,63.55598456,2.154440154,2.154440154,0.0,1.077220077,1.077220077,0.0,0.25,0.297297297,0.4,0.697297297,0.301136364,22.77992278,5.791505792,254,279,74,40,20,2,12,40,46,20,0,46,3,2,0,0,0,0,0.291,0.348,0.528,0.875,0.313,16.5,7.2,0.7358490566232719,0.24528301881603937,0.018867924525658056,0.0270270270286738,0.6451612903225806,0.3225806451612903,0.03225806451612903,0.043010752688172,57.092664088999996,62
339,Victor Caratini,HOU,65,242.0155642,274,55.43968872,41.57976654,8.529182879,0.0,5.3307393,23.45525292,30.91828794,24.52140078,2.13229572,56.50583658,4.26459144,3.19844358,0.0,1.06614786,1.06614786,0.0,0.22907489,0.307392996,0.330396476,0.637789472,0.273255814,20.62256809,8.949416342,245,274,66,49,8,1,8,30,30,23,1,53,3,3,0,0,1,-1,0.269,0.336,0.408,0.744,0.31,19.3,8.4,0.8297872340425532,0.1702127659374903,0.0,0.019455252919708,0.8448275862068966,0.13793103448275862,0.017241379310344827,0.0291970802919708,50.10894942,58
341,Yasmani Grandal,PIT,65,207.8789063,243,49.359375,35.12109375,8.54296875,0.0,5.6953125,21.83203125,21.83203125,31.32421875,0.94921875,51.2578125,1.8984375,1.8984375,0.0,0.0,0.94921875,-0.94921875,0.237442922,0.33984375,0.360730594,0.700574344,0.285714286,21.09375,12.890625,215,243,49,30,10,0,9,26,27,24,0,46,0,1,3,1,0,1,0.228,0.304,0.4,0.704,0.248,18.9,9.9,0.8043478260869565,0.1956521739130435,0.0,0.0234375,0.75,0.25,0.0,0.037037037037037,43.6640625,40
343,Ezequiel Duran,TEX,58,264.6428571,285,65.5952381,40.71428571,14.70238095,2.261904762,9.047619048,33.92857143,35.05952381,14.70238095,1.130952381,76.9047619,3.392857143,2.261904762,1.130952381,5.654761905,3.392857143,2.261904762,0.247863248,0.293650794,0.427350427,0.721001221,0.3125,26.98412698,5.158730159,268,285,66,52,11,0,3,26,20,14,0,63,2,1,0,1,2,-1,0.246,0.288,0.321,0.609,0.31,22.1,4.9,0.7199999998684294,0.2599999999377516,0.03999999999858526,0.0317460317473684,0.8253968253968254,0.1746031746031746,0.0,0.0105263157894736,56.547619052,63
344,Hunter Goodman,COL,58,205.3333333,224,51.55555556,26.66666667,13.33333333,0.888888889,9.777777778,28.44444444,36.44444444,14.22222222,0.0,61.33333333,3.555555556,1.777777778,0.0,0.0,0.0,0.0,0.251082251,0.308300395,0.463203463,0.771503858,0.307189542,27.38095238,6.349206349,211,224,40,18,9,0,13,24,36,8,0,64,3,2,0,1,1,0,0.19,0.228,0.417,0.645,0.199,28.6,3.6,0.638297872355704,0.31914893605817113,0.02127659574519013,0.0436507936517857,0.6666666666666666,0.3333333333333333,0.0,0.0580357142857142,41.777777782,27
345,Ildemaro Vargas,WSN,57,281.9755102,303,70.49387755,49.46938776,14.84081633,1.236734694,3.710204082,33.39183673,30.91836735,17.31428571,1.236734694,32.15510204,1.236734694,1.236734694,1.236734694,1.236734694,1.236734694,0.0,0.25,0.295081967,0.346491228,0.641573195,0.27,10.6122449,5.714285714,272,303,67,50,16,0,1,21,30,19,0,31,2,5,5,9,4,5,0.246,0.295,0.316,0.611,0.269,10.2,6.3,0.7407407408294739,0.22222222227878963,0.01851851852073685,0.012244897960396,0.7575757575757576,0.24242424242424243,0.0,0.0033003300330033,66.78367346799999,66
349,Miguel Amaya,CHC,62,312.2098765,363,68.71604938,43.32098765,14.9382716,0.0,10.45679012,35.85185185,43.32098765,34.35802469,0.0,98.59259259,11.95061728,2.987654321,1.49382716,1.49382716,1.49382716,0.0,0.220095694,0.318181818,0.368421053,0.686602871,0.282608696,27.16049383,9.465020576,328,363,76,53,13,2,8,32,47,23,0,62,4,3,5,0,0,0,0.232,0.288,0.357,0.644,0.261,17.1,6.3,0.743589743506121,0.2564102563222325,0.0,0.028806584352617,0.7794117647058824,0.19117647058823528,0.029411764705882353,0.0220385674931129,58.25925926,68
351,Miguel Rojas,LAD,55,310.0966387,337,76.46218487,55.22268908,16.99159664,1.415966387,4.24789916,33.98319328,33.98319328,19.82352941,1.415966387,41.06302521,4.24789916,2.831932773,1.415966387,5.663865546,2.831932773,2.831932773,0.246575342,0.298319328,0.356164384,0.654483711,0.26984127,12.18487395,5.882352941,307,337,87,60,21,0,6,41,36,23,0,34,3,2,2,8,2,6,0.283,0.337,0.41,0.748,0.301,10.1,6.8,0.7647058824588352,0.23529411767964162,0.019607843144586027,0.0126050420178041,0.7407407407407407,0.25925925925925924,0.0,0.0178041543026706,72.21428571,81
353,Vidal Brujan,MIA,55,252.302521,278,63.07563025,44.38655462,12.8487395,2.336134454,4.672268908,37.37815126,26.86554622,21.02521008,0.0,52.56302521,2.336134454,1.168067227,1.168067227,14.01680672,8.176470588,5.840336134,0.25,0.312236287,0.37962963,0.691865917,0.297619048,18.90756303,7.56302521,248,278,55,37,14,2,2,32,16,25,3,54,4,0,1,5,6,-1,0.222,0.303,0.319,0.622,0.276,19.4,9.0,0.7600000000013697,0.22000000008150217,0.04000000000547914,0.0168067226906474,0.6981132075471698,0.2641509433962264,0.03773584905660377,0.0071942446043165,58.403361342000004,53
357,Dylan Moore,SEA,53,381.8181818,441,84.0,45.81818182,19.09090909,3.818181818,15.27272727,57.27272727,47.72727273,43.90909091,1.909090909,137.4545455,13.36363636,1.909090909,0.0,22.90909091,9.545454545,13.36363636,0.22,0.32034632,0.41,0.73034632,0.297520661,31.16883117,9.956709957,368,441,74,37,23,4,10,53,42,53,1,123,14,5,1,32,6,26,0.201,0.32,0.367,0.687,0.267,27.9,12.0,0.6666666666666667,0.27777777775352736,0.05555555555070547,0.0346320346258503,0.578125,0.359375,0.0625,0.0226757369614512,68.72727273,64
