#,Name,Team,GS,G,IP,TBF,W,L,QS,SV,HLD,BS,H,R,ER,HR,IBB,HBP,SO,BB,K/9,BB/9,ERA,WHIP
243,Colton Gordon,HOU,2,19,25,109,1,1,,0,1,,25,13,12,4,,1,22,9,7.84,3.17,4.27,1.33
244,Josh Walker,TOR,0,39,39,169,2,1,,0,1,,36,19,17,4,,1,39,16,8.95,3.61,3.96,1.32
245,Jacob Waguespack,TBR,2,48,54,238,3,3,,0,1,,54,28,26,7,,3,51,21,8.37,3.55,4.31,1.38
246,Luke Little,CHC,0,40,40,170,2,2,,0,1,,29,18,16,3,,4,46,22,10.41,4.93,3.65,1.28
247,Keynan Middleton,,0,18,18,77,1,0,,0,0,,16,8,8,2,,0,19,7,9.56,3.68,3.92,1.31
248,Huascar Brazobán,NYM,0,44,44,191,2,2,,0,1,,37,22,20,4,,2,46,22,9.33,4.5,4.17,1.35
249,Seth Halvorsen,COL,0,63,63,276,5,7,,9,8,,61,35,32,8,,5,59,26,8.37,3.76,4.61,1.39
250,Craig Yoho,MIL,0,37,37,156,2,2,,0,1,,30,17,15,5,,3,43,15,10.47,3.6,3.76,1.2
251,Cristian Mena,ARI,2,17,23,100,1,1,,0,1,,22,11,11,3,,1,20,9,7.94,3.6,4.09,1.36
252,Tanner Gordon,COL,2,26,32,138,2,3,,0,1,,36,19,18,5,,1,22,8,6.15,2.3,5.05,1.41
253,Chase Lee,DET,0,24,24,102,1,1,,0,1,,22,11,10,2,,1,24,8,8.87,2.96,3.7,1.23
254,James Karinchak,CLE,0,44,44,189,2,3,,0,1,,35,23,21,6,,2,55,25,11.27,5.05,4.28,1.36
255,Jake Cousins,NYY,0,55,55,231,2,2,,0,7,,42,27,24,7,,7,68,26,11.2,4.2,4,1.22
256,Carlos Hernández,KCR,0,44,44,189,2,3,,0,1,,40,23,21,4,,1,41,20,8.39,4,4.26,1.35
257,Tayler Saucedo,SEA,0,61,61,265,3,1,,0,12,,54,28,27,6,,6,60,27,8.78,3.95,3.95,1.32
258,Tim Mayza,PIT,0,55,55,238,2,2,,0,4,,58,27,25,6,,1,40,19,6.55,3.08,4.05,1.39
259,Andrew Walters,CLE,0,54,54,225,3,2,,0,7,,43,25,23,6,,3,59,26,9.89,4.28,3.84,1.28
260,Trevor Stephan,CLE,0,36,36,154,3,3,,0,1,,32,17,15,4,,2,38,14,9.54,3.42,3.78,1.28
261,Emilio Pagán,CIN,0,64,64,262,4,5,,3,12,,60,36,33,12,,1,64,20,8.94,2.8,4.66,1.24
262,Brandon Eisert,CHW,0,28,28,120,1,1,,0,1,,27,14,13,3,,1,26,10,8.28,3.22,4.14,1.31
263,Nate Lavender,TBR,0,26,26,113,2,2,,0,1,,21,12,11,2,,2,31,13,10.64,4.5,3.89,1.3
264,Connor Thomas,MIL,0,54,54,231,3,3,,0,6,,55,27,25,6,,3,38,14,6.41,2.38,4.12,1.28
265,Chase Petty,CIN,2,14,19,85,1,1,,0,1,,21,12,11,3,,1,14,7,6.6,3.41,5.16,1.44
266,Sean Hjelle,SFG,0,66,66,288,4,3,,0,13,,68,33,31,7,,6,54,20,7.35,2.71,4.16,1.33
267,Shelby Miller,,0,50,50,205,4,5,,0,0,,42,26,24,6,,3,46,19,8.3,3.4,4.34,1.22
268,Justin Wilson,BOS,0,55,55,249,3,3,,0,7,,59,29,27,8,,2,56,19,9.18,3.15,4.46,1.43
269,Eli Morgan,CHC,0,50,50,205,2,2,,0,1,,45,23,21,7,,2,47,14,8.41,2.48,3.86,1.18
270,Nick Robertson,TOR,0,42,42,184,2,1,,0,1,,40,21,19,5,,2,41,16,8.7,3.37,4.08,1.32
271,Cody Poteet,CHC,0,35,35,145,2,2,,0,1,,32,16,15,4,,1,32,12,8.13,2.97,3.87,1.23
272,Drew Pomeranz,SEA,0,15,15,64,0,1,,0,1,,13,7,7,1,,0,16,7,9.56,3.98,3.98,1.33
273,Tyler Matzek,,0,35,35,151,1,1,,0,0,,32,16,16,4,,1,32,17,8.22,4.46,3.99,1.41
274,Carson Spiers,CIN,2,44,52,232,2,4,,0,1,,55,32,30,9,,4,45,18,7.71,3.18,5.16,1.41
275,James McArthur,KCR,0,48,48,209,3,4,,0,1,,47,24,22,6,,4,43,16,8.06,2.99,4.18,1.31
276,Franco Aleman,CLE,0,42,42,181,4,3,,0,1,,38,19,18,5,,4,44,15,9.44,3.29,3.95,1.27
277,Jack Dreyer,LAD,0,22,22,94,2,1,,0,1,,20,11,10,3,,0,22,8,9.12,3.27,4.13,1.28
278,Michael Kelly,ATH,0,26,26,112,2,1,,0,1,,25,13,12,2,,1,24,10,8.3,3.4,4.04,1.32
279,Andrew Saalfrank,ARI,0,35,35,153,3,2,,0,1,,31,16,14,3,,1,35,18,8.94,4.67,3.69,1.4
280,Nick Sandlin,TOR,0,59,59,244,4,4,,0,12,,47,27,25,8,,4,64,25,9.78,3.88,3.88,1.22
281,Cam Booser,CHW,0,62,62,270,4,5,,0,10,,61,34,32,9,,1,62,26,9,3.83,4.6,1.4
282,Hunter Stratton,PIT,0,19,19,82,1,1,,0,1,,18,9,9,2,,1,18,7,8.65,3.53,4.06,1.31
283,Ian Gibaut,CIN,0,21,21,93,1,2,,0,1,,21,12,11,3,,1,20,9,8.63,3.67,4.59,1.41
284,Brendon Little,TOR,0,56,56,246,3,2,,0,10,,52,27,25,6,,3,48,25,7.74,4.1,4.1,1.38
285,Quinn Priester,BOS,0,36,36,156,2,2,,0,1,,37,19,18,4,,2,29,12,7.18,3.03,4.39,1.35
286,Jesse Chavez,TEX,0,53,53,225,2,2,,0,7,,52,27,25,7,,1,48,19,8.07,3.16,4.21,1.33
287,Anthony Molina,COL,0,33,33,145,1,1,,0,1,,36,19,18,4,,1,22,10,5.95,2.74,4.8,1.4
288,Drey Jameson,ARI,0,50,50,214,3,3,,0,4,,48,23,22,6,,3,44,17,7.95,3.03,3.87,1.3
289,Joe Boyle,TBR,3,39,49,221,3,4,,0,1,,40,27,25,5,,3,56,34,10.3,6.2,4.6,1.51
290,Marc Church,TEX,0,46,46,199,3,4,,0,1,,43,25,23,6,,2,47,19,9.14,3.66,4.47,1.33
291,Nate Pearson,CHC,0,54,54,230,2,3,,0,7,,47,26,25,7,,3,59,22,9.87,3.64,4.1,1.28
292,Collin Snider,SEA,0,65,65,284,5,3,,3,12,,61,32,30,7,,3,61,29,8.41,3.97,4.13,1.38
293,Ryan Loutos,STL,0,44,44,193,2,1,,0,1,,43,22,20,4,,1,37,17,7.51,3.53,4.14,1.38
294,Josh Winder,ARI,0,32,32,136,2,2,,0,1,,31,14,13,4,,2,27,10,7.66,2.74,3.76,1.27
295,Matt Festa,,0,21,21,89,1,2,,0,1,,19,11,10,2,,1,20,8,8.65,3.53,4.24,1.29
296,Kyle Amendt,ARI,0,22,22,95,3,2,,0,1,,18,9,9,3,,0,27,12,10.85,4.89,3.62,1.37
297,Miguel Castro,HOU,0,33,33,140,2,2,,0,1,,29,17,15,4,,2,32,13,8.79,3.56,4.19,1.28
298,Hagen Danner,SEA,0,28,28,118,1,1,,0,1,,26,12,12,4,,1,28,10,8.93,3.05,3.76,1.25
299,Clayton Beeter,NYY,0,50,50,216,3,3,,0,4,,43,26,24,7,,3,53,23,9.57,4.22,4.33,1.33
300,Walter Pennington,TEX,0,44,44,192,3,3,,0,1,,41,24,22,5,,2,40,19,8.22,3.91,4.43,1.38
301,Luis Frías,CLE,0,24,24,106,1,1,,0,1,,22,12,12,2,,1,24,12,9.05,4.37,4.37,1.42
302,Zach Maxwell,CIN,0,37,37,163,3,3,,0,1,,32,21,19,5,,1,42,22,10.13,5.23,4.73,1.44
303,Joey Wentz,PIT,0,66,66,290,3,3,,0,8,,64,35,33,9,,2,66,29,8.97,3.95,4.48,1.41
304,Logan Evans,SEA,2,12,17,73,1,1,,0,1,,17,9,8,2,,1,13,6,6.72,3.27,4.51,1.36
305,Gordon Graceffo,STL,2,40,46,199,3,3,,0,1,,47,25,23,6,,1,32,15,6.23,2.97,4.42,1.34
306,Giovanny Gallegos,LAD,0,34,34,144,2,2,,0,1,,32,19,17,5,,1,35,12,9.14,3.18,4.57,1.28
307,Daniel Robert,TEX,0,38,38,165,3,3,,0,1,,34,21,19,5,,3,38,17,9,3.95,4.61,1.34
308,Anthony Banda,LAD,0,52,52,229,3,2,,0,7,,51,27,25,7,,3,50,21,8.66,3.58,4.33,1.38
309,Jack Neely,CHC,0,15,15,64,1,1,,0,1,,13,8,7,2,,1,16,6,9.67,3.5,4.17,1.26
310,Hunter Bigge,TBR,0,55,55,241,3,1,,0,7,,48,28,25,7,,1,63,29,10.24,4.79,4.14,1.4
311,Davis Daniel,ATL,0,27,27,115,2,2,,0,1,,27,14,13,3,,1,23,8,7.58,2.55,4.18,1.28
312,Austin Krob,SDP,2,17,23,101,1,1,,0,1,,24,13,12,3,,1,17,9,6.88,3.44,4.7,1.42
313,Daniel Palencia,CHC,0,30,30,131,1,1,,0,1,,25,15,14,3,,2,33,15,10.04,4.61,4.11,1.35
314,Colin Selby,BAL,0,51,51,226,2,2,,0,1,,46,26,24,6,,3,53,25,9.4,4.4,4.2,1.4
315,Matt Barnes,,0,32,32,142,1,4,,0,0,,31,18,17,4,,2,30,14,8.33,4,4.67,1.41
316,Ray Kerr,ATL,0,8,8,35,1,0,,0,1,,7,4,3,1,,0,9,4,10.58,4.1,3.88,1.37
317,Trevor Richards,CHC,0,26,26,109,1,1,,0,1,,21,13,12,4,,0,29,12,10.02,4.1,4.25,1.28
318,Rob Zastryzny,CHC,0,8,8,34,0,0,,0,1,,7,4,3,1,,0,8,3,8.51,3.16,3.89,1.27
319,Mason Montgomery,TBR,0,60,60,259,2,2,,1,12,,56,30,28,8,,3,57,23,8.59,3.47,4.17,1.32
320,Drew Rom,STL,0,12,12,52,1,1,,0,1,,11,6,5,1,,1,10,4,7.85,3.12,3.98,1.3
321,Randy Rodríguez,SFG,0,57,57,251,3,3,,0,10,,51,28,26,6,,5,58,28,9.15,4.43,4.13,1.39
322,Camden Minacci,LAA,0,10,10,44,1,1,,0,1,,10,5,5,1,,1,9,4,8.47,3.71,4.24,1.37
323,Bruce Zimmermann,MIL,0,15,15,65,1,1,,0,1,,16,8,7,2,,1,12,4,7.36,2.52,4.33,1.34
324,Max Kranick,NYM,0,19,19,82,1,1,,0,1,,19,10,9,2,,1,16,6,7.41,3.04,4.37,1.32
325,Keaton Winn,SFG,0,15,15,65,1,1,,0,1,,15,8,7,2,,1,13,5,7.86,2.79,4.44,1.28
326,Jake Bird,COL,0,50,50,222,2,3,,0,4,,50,28,25,6,,5,41,21,7.43,3.86,4.57,1.43
327,Yerry De Los Santos,NYY,0,38,38,162,1,2,,0,1,,37,19,18,5,,1,30,13,7.07,3.13,4.28,1.32
328,Bennett Sousa,HOU,0,41,41,177,3,3,,0,1,,37,20,18,6,,1,42,17,9.31,3.72,4.03,1.31
329,Kenta Maeda,DET,2,57,64,274,2,4,,0,6,,65,38,35,10,,2,56,20,7.93,2.79,4.88,1.33
330,Huascar Ynoa,MIN,0,24,24,105,2,2,,0,1,,23,13,12,3,,1,23,10,8.58,3.66,4.5,1.36
331,Bryan King,HOU,0,60,60,262,1,1,,0,12,,54,28,26,7,,5,60,27,9,4.06,3.88,1.35
332,Alex Young,CIN,0,22,22,97,1,1,,0,1,,23,13,12,3,,1,20,8,8.23,3.45,4.79,1.43
333,Allan Winans,NYY,0,13,13,55,1,1,,0,1,,13,7,7,2,,1,10,3,7.19,2.34,4.51,1.24
334,Jordan Balazovic,DET,0,8,8,35,1,1,,0,1,,8,4,4,1,,0,7,3,8.15,3.81,4.24,1.36
335,Ty Madden,DET,0,43,43,186,2,2,,0,1,,41,22,21,5,,2,38,16,8.01,3.37,4.33,1.34
336,Kevin Herget,NYM,0,33,33,140,2,2,,0,1,,32,17,16,4,,1,28,10,7.63,2.75,4.27,1.29
337,Yilber Diaz,ARI,2,47,53,234,4,3,,0,1,,50,27,25,7,,3,51,25,8.65,4.2,4.2,1.4
338,Stephen Kolek,SDP,0,40,40,176,2,2,,0,1,,39,21,20,4,,4,33,15,7.36,3.36,4.39,1.35
339,Dane Acker,TEX,2,12,17,75,1,1,,0,1,,17,10,10,3,,1,14,8,7.62,4.04,5.08,1.44
340,Dauri Moreta,PIT,0,42,42,175,3,3,,0,1,,37,21,19,6,,2,44,17,9.43,3.58,4.15,1.28
341,Tyler Stuart,WSN,0,43,43,186,2,2,,0,1,,44,22,21,6,,2,35,13,7.25,2.8,4.36,1.33
342,Colten Brewer,NYY,0,21,21,93,1,1,,0,1,,20,12,11,3,,1,20,9,8.44,3.94,4.78,1.38
343,Kyle Nelson,ARI,0,21,21,90,2,1,,0,1,,19,10,9,3,,1,21,8,8.93,3.44,3.89,1.3
344,Evan Sisk,KCR,0,35,35,155,2,3,,0,1,,32,18,17,3,,3,33,18,8.37,4.61,4.27,1.42
345,Ronny Henriquez,MIN,0,22,22,96,1,1,,0,1,,22,11,11,3,,1,18,8,7.56,3.24,4.32,1.36
346,Alex Faedo,TBR,0,57,57,241,3,3,,0,11,,51,29,27,7,,2,54,22,8.52,3.41,4.19,1.28
347,Jimmy Herget,COL,0,46,46,203,3,3,,0,1,,49,26,24,7,,3,41,15,8.02,2.93,4.7,1.39
348,Ethan Roberts,CHC,0,38,38,166,1,2,,0,1,,35,19,17,5,,4,38,15,8.93,3.49,4.14,1.31
349,Ethan Small,SFG,0,26,26,114,1,2,,0,1,,25,13,12,3,,1,25,12,8.55,4.13,4.13,1.41
350,Keegan Thompson,CHC,0,66,66,279,4,3,,0,13,,55,31,29,8,,3,68,30,9.28,4.15,4.02,1.29
351,Andrew Morris,MIN,0,10,10,43,1,1,,0,1,,10,5,5,1,,0,7,3,6.52,2.48,4.34,1.32
352,Peter Strzelecki,PIT,0,30,30,131,1,1,,0,1,,29,16,15,4,,2,28,12,8.29,3.71,4.41,1.37
353,Adam Macko,TOR,2,23,28,125,1,2,,0,1,,27,16,15,4,,3,25,13,7.9,4.06,4.72,1.41
354,Dylan Covey,,0,12,12,53,0,1,,0,1,,12,6,6,1,,0,9,5,6.6,3.6,4.2,1.43
355,Logan Henderson,MIL,0,10,10,42,1,1,,0,1,,9,5,5,2,,0,10,3,9.1,2.69,4.34,1.22
356,Gavin Hollowell,CHC,0,10,10,43,0,0,,0,1,,9,5,5,1,,1,10,4,9.28,3.88,4.32,1.32
357,Hayden Harris,ATL,0,40,40,177,4,3,,0,1,,37,21,19,5,,2,45,19,10.16,4.27,4.27,1.4
358,Albert Abreu,CIN,0,15,15,71,0,0,,0,1,,15,9,8,2,,1,14,7,8.52,4.09,4.96,1.44
359,Alek Jacob,SDP,0,46,46,197,1,1,,0,1,,42,22,21,6,,4,44,17,8.56,3.34,4.06,1.27
360,Yohan Ramírez,PIT,0,22,22,98,1,2,,0,1,,20,12,11,2,,5,21,10,8.49,4.01,4.48,1.34
361,Andrew Misiaszek,CLE,0,39,39,170,3,2,,0,1,,35,19,18,5,,2,41,19,9.52,4.31,4.08,1.39
362,Mason Englert,DET,0,10,10,43,1,1,,0,1,,10,5,5,1,,1,9,3,7.82,2.81,4.4,1.28
363,Joe La Sorsa,CIN,0,8,8,35,0,0,,0,1,,9,5,4,1,,1,6,2,6.54,2.36,5.01,1.34
364,Luis Contreras,HOU,0,48,48,207,3,2,,0,1,,42,25,23,6,,4,48,21,9.06,3.88,4.25,1.31
365,Jefry Yan,COL,0,12,12,57,0,0,,0,1,,12,7,7,2,,1,11,5,8.52,4.09,4.96,1.44
366,Jack Perkins,ATH,0,10,10,43,0,0,,0,1,,9,5,5,1,,1,9,4,8.19,3.49,4.22,1.33
367,Matt Gage,DET,0,17,17,73,1,1,,0,1,,16,9,8,2,,0,15,7,8.12,3.95,4.17,1.39
368,Jake Woodford,COL,0,8,8,35,0,0,,0,1,,9,5,4,1,,1,6,3,6.45,3.05,4.79,1.41
369,Jack Dashwood,LAA,0,42,42,180,2,2,,0,1,,43,23,21,7,,2,37,12,7.92,2.59,4.52,1.31
370,Jonathan Hernández,TBR,0,28,28,125,1,1,,0,1,,26,15,14,3,,1,26,14,8.35,4.55,4.55,1.43
371,Connor Brogdon,LAA,0,38,38,164,2,2,,0,1,,35,21,20,6,,2,39,16,9.33,3.89,4.67,1.36
372,Alex Pham,BAL,0,15,15,65,1,1,,0,1,,15,8,7,2,,0,13,6,7.69,3.57,4.38,1.38
373,Chasen Shreve,ATL,0,10,10,42,1,1,,0,1,,10,5,5,1,,0,9,3,8.13,3.15,4.46,1.31
374,Hayden Juenger,TOR,0,26,26,112,1,1,,0,1,,25,13,12,3,,1,23,10,7.88,3.36,4.26,1.32
375,Lucas Gilbreath,COL,0,48,48,217,2,3,,0,1,,45,27,26,5,,5,44,26,8.18,4.85,4.85,1.48
376,Zack Kelly,BOS,0,35,35,152,2,2,,0,1,,31,19,17,4,,2,37,18,9.52,4.6,4.44,1.39
377,Brent Headrick,MIN,0,36,36,156,2,2,,0,1,,35,19,18,6,,2,36,13,9,3.25,4.38,1.33
378,Eric Orze,TBR,0,41,41,178,3,2,,0,1,,36,20,19,5,,2,43,19,9.43,4.16,4.16,1.35
379,A.J. Blubaugh,HOU,0,10,10,44,1,1,,0,1,,10,5,5,1,,0,9,4,7.8,3.41,4.31,1.36
380,Tommy Doyle,COL,0,19,19,84,1,2,,0,1,,20,11,10,3,,0,16,8,7.55,3.88,4.96,1.46
381,Albert Suárez,BAL,5,59,80,351,5,5,,0,5,,87,44,41,13,,2,65,27,7.3,3.06,4.58,1.42
382,Grant Wolfram,MIL,0,25,25,110,1,1,,0,1,,23,13,12,3,,1,24,12,8.78,4.31,4.48,1.42
383,Enyel De Los Santos,ATL,0,33,33,137,1,1,,0,1,,29,15,14,5,,2,34,12,9.15,3.19,3.92,1.24
384,Alex Cornwell,STL,0,8,8,35,0,0,,0,1,,9,4,4,1,,0,6,2,6.2,2.6,4.5,1.37
385,Zach Pop,TOR,0,44,44,191,2,2,,0,1,,43,23,22,5,,3,34,16,6.91,3.29,4.44,1.33
386,Julian Fernández,LAD,0,10,10,47,0,0,,0,1,,10,6,6,1,,1,9,5,8.52,4.09,4.96,1.44
387,Logan VanWey,HOU,0,8,8,35,1,1,,0,1,,7,4,4,1,,1,8,4,9.15,4.65,4.35,1.42
388,Diego Castillo,COL,0,26,26,123,0,0,,0,1,,26,16,14,4,,2,25,12,8.52,4.09,4.96,1.44
389,Adrian Houser,TEX,0,17,17,74,1,1,,0,1,,17,10,9,2,,1,12,7,6.2,3.51,4.81,1.39
390,Chandler Champlain,KCR,0,8,8,35,0,1,,0,1,,9,5,4,1,,0,5,3,6.1,3.05,4.76,1.41
391,Taylor Clarke,KCR,0,10,10,45,0,1,,0,1,,11,6,5,1,,0,8,3,7.13,2.98,4.81,1.44
392,Seth Martinez,ARI,0,57,57,245,3,2,,0,10,,54,27,25,6,,4,47,22,7.45,3.41,3.88,1.33
393,Kyle Brnovich,BAL,0,12,12,52,1,1,,0,1,,12,7,6,2,,1,10,4,7.51,3.16,4.48,1.35
394,Cody Bolton,SEA,0,41,41,180,1,2,,0,1,,38,20,19,4,,2,39,19,8.51,4.09,4.09,1.38
395,Shane Smith,CHW,0,52,52,229,2,4,,0,6,,51,29,27,7,,5,48,19,8.35,3.32,4.69,1.35
396,Jake Eder,CHW,2,23,28,129,1,2,,0,1,,29,17,16,4,,2,24,14,7.73,4.5,5.09,1.52
397,Michael Petersen,TOR,0,14,14,60,1,1,,0,1,,13,8,7,2,,1,13,6,8.05,3.62,4.43,1.34
398,Tyler Owens,DET,0,12,12,53,1,1,,0,1,,12,7,6,2,,1,10,4,7.13,3.23,4.58,1.38
399,Austin Warren,NYM,0,14,14,60,1,0,,0,1,,13,8,7,2,,1,12,6,7.82,3.8,4.47,1.34
400,Josh Simpson,MIA,0,41,41,183,2,2,,0,1,,37,22,20,5,,4,46,22,10.02,4.79,4.36,1.43
