#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,1B%,2B%,3B%,HR%,real_1B%,real_2B%,real_3B%,real_HR%,HIP,real_HIP
23,Ronald Acuna Jr.,ATL,143,635.1421801,735,168.3649289,104.5023697,33.67298578,3.483412322,26.70616114,114.9526066,83.60189573,82.44075829,5.805687204,177.6540284,11.61137441,4.644549763,1.161137441,49.92890995,11.61137441,38.31753555,0.266,0.357594937,0.455210238,0.812805174,0.325333333,24.17061611,11.2164297,643,735,217,137,35,4,41,149,106,80,3,84,9,3,0,73,14,59,0.337,0.416,0.596,1.012,0.338,11.4,10.9,0.7377049183220992,0.23770491803973037,0.02459016393465768,0.0363349131156462,0.7784090909090909,0.19886363636363635,0.022727272727272728,0.05578231292517,141.65876776,176
24,Kyle Tucker,HOU,150,604.6803797,674,161.0348101,93.84810127,35.19303797,4.265822785,27.7278481,97.04746835,90.64873418,58.65506329,4.265822785,113.0443038,4.265822785,6.398734177,0.0,26.66139241,5.332278481,21.32911392,0.267,0.332278481,0.476190476,0.808468957,0.283446712,16.7721519,8.702531646,574,674,163,92,37,5,29,97,112,80,9,92,3,10,0,30,5,25,0.284,0.369,0.517,0.886,0.289,13.6,11.9,0.7040000001650326,0.26400000001500296,0.032000000007501486,0.041139240504451,0.6865671641791045,0.27611940298507465,0.03731343283582089,0.043026706231454,133.306962,134
25,Cedric Mullins,BAL,146,411.8037975,455,103.6708861,68.39398734,20.15822785,2.879746835,11.51898734,59.75474684,45.35601266,33.11708861,1.439873418,84.95253165,5.039556962,2.879746835,1.439873418,26.63765823,5.759493671,20.87816456,0.252,0.313195548,0.396853147,0.710048695,0.28959276,18.67088608,7.278481013,404,455,94,53,23,3,15,51,74,43,1,101,1,4,3,19,3,16,0.233,0.305,0.416,0.721,0.271,22.2,9.5,0.7421874997727935,0.2187499999593063,0.031249999986435437,0.0253164556923076,0.6708860759493671,0.2911392405063291,0.0379746835443038,0.0329670329670329,92.15189876000001,79
26,Xander Bogaerts,SDP,147,589.936407,665,164.9284579,109.9523052,33.83147854,1.057233704,20.08744038,85.63593005,83.52146264,60.26232114,2.114467409,123.6963434,6.343402226,5.286168521,1.057233704,7.40063593,2.114467409,5.286168521,0.279,0.349840256,0.44265233,0.792492585,0.320843091,18.6009539,9.06200318,596,665,170,118,31,2,19,83,58,56,0,110,7,6,0,19,2,17,0.285,0.35,0.44,0.79,0.319,16.5,8.4,0.7591240871034167,0.23357664230250566,0.007299270069364257,0.0302066772631578,0.7814569536423841,0.2052980132450331,0.013245033112582781,0.0285714285714285,144.84101752,151
27,Jose Abreu,HOU,147,531.3738019,594,138.5367412,92.99041534,27.51757188,1.897763578,16.13099042,70.2172524,69.26837061,46.49520767,1.897763578,116.7124601,11.38658147,4.744408946,0.948881789,0.948881789,0.0,0.948881789,0.261,0.330670927,0.410714286,0.741385212,0.303529412,19.6485623,7.827476038,540,594,128,86,23,1,18,62,90,42,1,130,6,6,0,0,1,-1,0.237,0.296,0.383,0.68,0.276,21.9,7.1,0.7596899226338785,0.22480620154405462,0.015503875969118909,0.0271565495286195,0.7818181818181819,0.20909090909090908,0.00909090909090909,0.0303030303030303,122.40575077999999,110
28,Amed Rosario,CLE,146,511.864,545,143.008,107.256,22.672,4.36,8.72,66.272,57.552,25.288,0.0,92.432,3.488,3.488,0.872,15.696,4.36,11.336,0.279,0.315705128,0.391822828,0.707527956,0.324210526,16.96,4.64,510,545,134,95,25,8,6,70,58,29,0,99,3,3,0,15,2,13,0.263,0.305,0.378,0.683,0.314,18.2,5.3,0.7987012987012987,0.16883116883116883,0.032467532467532464,0.016,0.7421875,0.1953125,0.0625,0.0110091743119266,134.288,128
29,Christian Yelich,MIL,144,541.7142857,632,138.9791332,93.32905297,27.39004815,3.043338684,16.23113965,84.19903692,62.89566613,81.15569823,5.07223114,146.0802568,6.086677368,3.043338684,1.014446228,20.28892456,5.07223114,15.21669342,0.257,0.357945425,0.41011236,0.768057785,0.320954907,23.11396469,12.84109149,550,632,153,99,34,1,19,106,76,78,7,140,3,1,0,28,3,25,0.278,0.37,0.447,0.818,0.342,22.2,12.3,0.7603305786988972,0.2231404958879672,0.024793388437427538,0.0256821829905063,0.7388059701492538,0.2537313432835821,0.007462686567164179,0.0300632911392405,122.74799355,134
30,Christian Walker,ARI,148,586.6109325,661,148.778135,88.20418006,30.81832797,2.125401929,28.69292605,81.82797428,94.58038585,61.63665595,2.125401929,141.3392283,7.438906752,5.313504823,1.062700965,2.125401929,1.062700965,1.062700965,0.254,0.329581994,0.461956522,0.791538515,0.284634761,21.38263666,9.324758842,582,661,150,79,36,2,33,86,103,62,3,127,8,8,0,11,0,11,0.258,0.333,0.497,0.83,0.272,19.2,9.4,0.7345132746259005,0.25663716821970856,0.017699115049922227,0.0434083601361573,0.6752136752136753,0.3076923076923077,0.017094017094017096,0.0499243570347957,120.08520895,117
31,Willy Adames,MIL,144,575.2290323,638,144.0645161,85.40967742,27.78387097,2.058064516,28.81290323,82.32258065,86.43870968,55.56774194,2.058064516,172.8774194,3.087096774,3.087096774,1.029032258,9.261290323,3.087096774,6.174193548,0.251,0.31825525,0.456171735,0.774426986,0.306010929,27.09677419,8.709677419,553,638,120,65,29,2,24,73,80,71,1,165,6,6,0,5,3,2,0.217,0.31,0.407,0.717,0.259,25.9,11.1,0.7410714287906695,0.24107142866051937,0.01785714286117131,0.0451612903291536,0.6770833333333334,0.3020833333333333,0.020833333333333332,0.0376175548589341,115.25161286999999,96
32,Carlos Correa,MIN,144,511.5993538,580,139.6122779,90.88852989,27.17285945,0.936995153,21.55088853,74.02261712,72.14862682,59.03069467,1.873990307,115.2504039,4.684975767,4.684975767,0.936995153,0.0,0.0,0.0,0.274,0.350565428,0.457875458,0.808440886,0.311111111,19.87075929,10.17770598,514,580,118,69,29,2,18,60,65,59,3,131,4,3,0,0,0,0,0.23,0.312,0.399,0.711,0.272,22.6,10.2,0.769841269656405,0.2301587300894899,0.007936507930323368,0.0371567043620689,0.69,0.29,0.02,0.0310344827586206,118.06138937,100
33,Matt Chapman,TOR,150,509.6655897,581,113.5718901,61.00969305,23.46526656,1.877221325,27.21970921,74.15024233,77.90468498,61.00969305,0.938610662,167.0726979,7.508885299,3.754442649,0.0,3.754442649,0.938610662,2.815831987,0.222,0.312903226,0.436464088,0.749367314,0.270588235,28.75605816,10.50080775,509,581,122,64,39,2,17,66,54,62,1,165,8,2,0,4,2,2,0.24,0.33,0.424,0.755,0.319,28.4,10.7,0.7065217394765906,0.2717391305946436,0.021739130449887588,0.0468497576764199,0.6095238095238096,0.37142857142857144,0.01904761904761905,0.0292598967297762,86.35218089,105
34,Randy Arozarena,TBR,145,584.2681745,654,152.1421648,96.1453958,31.69628433,2.113085622,21.13085622,90.86268174,73.95799677,50.71405493,2.113085622,156.368336,14.79159935,4.226171244,1.056542811,39.09208401,9.508885299,29.58319871,0.26,0.33279483,0.428571429,0.761366259,0.318766067,23.9095315,7.754442649,551,654,140,95,19,3,23,95,83,80,1,156,18,5,0,22,10,12,0.254,0.364,0.425,0.789,0.31,23.9,12.2,0.7338709676446773,0.24193548384142094,0.016129032256094727,0.032310177706422,0.811965811965812,0.1623931623931624,0.02564102564102564,0.0351681957186544,131.01130858,117
35,Corey Seager,TEX,142,476.1553398,536,132.6990291,83.26213592,26.88673139,1.734627832,21.6828479,66.78317152,75.45631068,48.56957929,4.336569579,86.73139159,6.071197411,4.336569579,0.0,0.867313916,0.867313916,0.0,0.279,0.350081037,0.480874317,0.830955354,0.298368298,16.18122977,9.061488673,477,536,156,81,42,0,33,88,96,49,9,88,4,6,0,2,1,1,0.327,0.39,0.623,1.013,0.34,16.4,9.1,0.750000000180154,0.24218750005066833,0.015625000006755773,0.0404530744402985,0.6585365853658537,0.34146341463414637,0.0,0.0615671641791044,111.01618119999999,123
36,Nathaniel Lowe,TEX,146,645.5080906,724,176.8996764,117.1521036,31.63106796,2.343042071,25.77346278,91.37864078,91.37864078,67.94822006,2.343042071,164.012945,4.686084142,4.686084142,0.0,5.857605178,1.171521036,4.686084142,0.274,0.345218801,0.450090744,0.795309545,0.328244275,22.65372168,9.385113269,623,724,163,105,38,3,17,89,82,93,2,165,5,3,0,1,0,1,0.262,0.36,0.414,0.775,0.329,22.8,12.8,0.7751937985727191,0.20930232553523032,0.015503875964837396,0.0355987054972375,0.7191780821917808,0.2602739726027397,0.02054794520547945,0.0234806629834254,151.12621362000002,146
37,Adolis Garcia,TEX,145,584.9579288,632,132.9449838,76.69902913,28.63430421,3.067961165,25.56634304,78.74433657,74.65372168,35.79288026,1.022653722,187.1456311,6.13592233,5.113268608,1.022653722,22.49838188,4.090614887,18.40776699,0.228,0.276699029,0.41958042,0.696279449,0.284552846,29.61165049,5.663430421,555,632,136,68,29,0,39,108,107,65,0,175,6,6,0,9,1,8,0.245,0.328,0.508,0.836,0.28,27.7,10.3,0.7142857144320589,0.2666666667349608,0.028571428575419788,0.0404530744303797,0.7010309278350515,0.29896907216494845,0.0,0.0617088607594936,107.37864076,97
38,Steven Kwan,CLE,143,640.0324149,718,183.8638574,139.643436,31.4197731,5.818476499,6.982171799,88.44084279,68.65802269,64.00324149,2.3273906,68.65802269,6.982171799,4.654781199,2.3273906,19.7828201,5.818476499,13.9643436,0.287,0.356097561,0.387272727,0.743370288,0.310838446,9.562398703,8.914100486,638,718,171,123,36,7,5,93,54,70,2,75,3,6,1,21,3,18,0.268,0.34,0.37,0.71,0.294,10.4,9.7,0.789473684206063,0.17763157894636417,0.032894736836265794,0.0097244732576601,0.7409638554216867,0.21686746987951808,0.04216867469879518,0.0069637883008356,176.88168560100002,166
39,Kyle Schwarber,PHI,144,620.6493506,720,144.9350649,77.14285714,23.37662338,2.337662338,42.07792208,99.35064935,111.038961,87.66233766,3.506493506,203.3766234,8.181818182,3.506493506,0.0,5.844155844,2.337662338,3.506493506,0.234,0.334415584,0.482109228,0.816524812,0.271604938,28.24675325,12.17532468,585,720,115,48,19,1,47,108,104,126,5,215,6,3,0,0,2,-2,0.197,0.343,0.474,0.817,0.209,29.9,17.5,0.7500000002430558,0.22727272738762633,0.02272727273876263,0.0584415584444444,0.7058823529411765,0.27941176470588236,0.014705882352941176,0.0652777777777777,102.85714281999998,68
40,Jake Cronenworth,SDP,145,460.7882736,522,117.3224756,76.51465798,23.80456026,3.400651466,13.60260586,63.76221498,59.51140065,47.60912052,2.550488599,90.11726384,7.651465798,4.250814332,0.850162866,4.250814332,1.700325733,2.550488599,0.255,0.331699346,0.409594096,0.741293442,0.287058824,17.26384365,9.120521173,458,522,105,64,24,7,10,54,48,46,2,97,11,5,1,6,1,5,0.229,0.312,0.378,0.689,0.267,18.6,8.8,0.7377049177925432,0.22950819664228395,0.03278688523736666,0.0260586319157088,0.6736842105263158,0.25263157894736843,0.07368421052631578,0.0191570881226053,103.71986974000001,95
42,Alec Bohm,PHI,148,563.1566069,611,153.497553,109.6411093,26.91190865,1.993474715,13.954323,68.77487765,67.77814029,37.87601958,0.996737357,112.6313214,3.986949429,4.983686786,0.996737357,4.983686786,1.993474715,2.990212072,0.272,0.320261438,0.4,0.720261438,0.316027088,18.43393148,6.199021207,558,611,153,102,31,0,20,74,97,42,1,94,5,6,0,4,1,3,0.274,0.327,0.437,0.765,0.296,15.4,6.9,0.7857142858166604,0.19285714290833025,0.014285714290833026,0.0228384991816693,0.7669172932330827,0.23308270676691728,0.0,0.0327332242225859,139.54323000000002,133
44,Wander Franco,TBR,142,446.7295082,491,128.7868852,86.93114754,27.36721311,4.024590164,9.659016393,61.17377049,57.14918033,37.02622951,1.609836066,48.29508197,3.219672131,4.024590164,0.804918033,10.46393443,3.219672131,7.244262295,0.288,0.344262295,0.430630631,0.774892926,0.303278689,9.836065574,7.540983607,442,491,124,78,23,6,17,65,58,42,3,69,3,4,0,30,10,20,0.281,0.344,0.475,0.819,0.297,14.1,8.6,0.7297297299999368,0.22972972977748674,0.033783783797226075,0.0196721311466395,0.7289719626168224,0.21495327102803738,0.056074766355140186,0.0346232179226069,119.127868807,107
45,Ian Happ,CHC,146,610.4400657,691,153.1773399,97.57963875,31.77011494,2.269293924,21.55829228,83.96387521,80.55993432,68.07881773,3.403940887,169.0623974,6.807881773,4.538587849,2.269293924,11.34646962,3.403940887,7.942528736,0.251,0.330592105,0.416356877,0.746948983,0.310160428,24.46633826,9.852216749,580,691,144,84,35,4,21,86,84,99,2,153,6,6,0,14,3,11,0.248,0.36,0.431,0.791,0.299,22.1,14.3,0.7413793103238684,0.24137931032386845,0.017241379306676977,0.0311986863675832,0.6829268292682927,0.2845528455284553,0.032520325203252036,0.0303907380607814,131.61904762,123
46,Shohei Ohtani,LAA,143,521.1694079,599,142.8536184,80.78618421,26.60032895,4.925986842,30.54111842,96.54934211,83.74177632,67.97861842,9.851973684,149.75,4.925986842,3.940789474,0.0,24.62993421,7.881578947,16.74835526,0.275,0.360790774,0.519848771,0.880639546,0.325714286,25.0,11.34868421,497,599,151,73,26,8,44,102,95,91,21,143,3,3,0,20,6,14,0.304,0.412,0.654,1.066,0.342,23.9,15.2,0.7192982457374377,0.23684210532876437,0.04385964912968008,0.0509868421035058,0.6822429906542056,0.24299065420560748,0.07476635514018691,0.0734557595993322,112.31249997999998,107
