#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,1B%,2B%,3B%,HR%,real_1B%,real_2B%,real_3B%,real_HR%,HIP,real_HIP
118,Kris Bryant,COL,126,295.3763441,335,79.24731183,48.02867384,18.61111111,1.200716846,11.40681004,43.22580645,43.22580645,32.41935484,0.600358423,69.04121864,4.202508961,2.401433692,0.600358423,3.001792115,1.200716846,1.801075269,0.268,0.346499102,0.455284553,0.801783655,0.312154696,20.609319,9.677419355,300,335,70,50,10,0,10,36,31,29,0,68,6,0,0,0,0,0,0.233,0.313,0.367,0.68,0.27,20.3,8.7,0.707964601863833,0.2743362831780139,0.017699115046595822,0.0340501792238805,0.8333333333333334,0.16666666666666666,0.0,0.0298507462686567,67.84050179,60
119,Will Smith,LAD,128,481.3931777,554,120.3482944,69.62298025,23.87073609,1.989228007,24.86535009,72.60682226,78.57450628,57.68761221,2.983842011,99.46140036,10.94075404,3.978456014,0.994614004,1.989228007,0.994614004,0.994614004,0.25,0.341113106,0.462809917,0.803923023,0.26446281,17.95332136,10.41292639,464,554,121,79,21,2,19,80,76,63,2,89,15,12,0,3,0,3,0.261,0.359,0.438,0.797,0.277,16.1,11.4,0.7291666669175841,0.25000000013091345,0.02083333333900625,0.0448833034115523,0.7745098039215687,0.20588235294117646,0.0196078431372549,0.0342960288808664,95.48294431,102
120,Garrett Cooper,MIA,128,404.2057762,457,103.1137184,66.81768953,21.44765343,1.649819495,12.37364621,51.14440433,53.61913357,41.24548736,0.0,115.4873646,6.599277978,3.299638989,0.824909747,0.824909747,0.824909747,0.0,0.255,0.331521739,0.406122449,0.737644188,0.324483776,25.27075812,9.025270758,422,457,106,70,18,1,17,42,61,31,0,132,2,2,0,0,0,0,0.251,0.304,0.419,0.724,0.324,28.9,6.8,0.7363636364548058,0.23636363639970343,0.018181818188831224,0.0270758122757111,0.7865168539325843,0.20224719101123595,0.011235955056179775,0.037199124726477,90.74007218999999,89
122,Rowdy Tellez,MIL,128,310.3779385,351,75.53164557,41.8915009,14.59855335,0.634719711,19.04159132,45.06509946,52.04701627,33.64014467,4.443037975,71.72332731,3.808318264,2.538878843,0.634719711,1.269439421,0.634719711,0.634719711,0.244,0.322463768,0.480572597,0.803036365,0.254285714,20.43399638,9.584086799,311,351,67,44,9,1,13,26,47,35,2,86,0,5,0,0,0,0,0.215,0.291,0.376,0.667,0.249,24.5,10.0,0.7415730336283045,0.25842696637169543,0.011235955061947918,0.0542495479202279,0.8148148148148148,0.16666666666666666,0.018518518518518517,0.037037037037037,56.49005425,54
124,Mike Yastrzemski,SFG,130,333.9800363,381,76.06170599,42.87114338,19.36116152,1.382940109,13.13793103,44.25408348,44.25408348,37.33938294,0.691470054,95.42286751,4.840290381,2.765880218,1.382940109,3.457350272,1.382940109,2.074410163,0.228,0.312043796,0.414078675,0.726122471,0.275757576,25.04537205,9.800362976,330,381,77,38,23,1,15,54,43,45,3,99,3,1,2,2,2,0,0.233,0.33,0.445,0.775,0.286,26.0,11.8,0.6813186813291598,0.30769230759450933,0.02197802197784734,0.0344827586089238,0.6129032258064516,0.3709677419354839,0.016129032258064516,0.0393700787401574,62.92377495999999,62
125,Seiya Suzuki,CHC,126,506.68,583,132.5,80.56,25.44,2.12,24.38,76.32,76.32,63.6,5.3,128.26,6.36,4.24,2.12,10.6,5.3,5.3,0.261,0.348540146,0.464435146,0.812975292,0.301775148,22.0,10.90909091,515,583,147,90,31,6,20,75,74,59,3,130,2,7,0,6,7,-1,0.285,0.357,0.485,0.842,0.341,22.3,10.1,0.7450980392156863,0.23529411764705882,0.0196078431372549,0.0418181818181818,0.7086614173228346,0.2440944881889764,0.047244094488188976,0.0343053173241852,108.12,127
126,Kolten Wong,SEA,122,221.7668488,250,55.55555556,37.79599271,10.92896175,0.910746812,5.464480874,30.51001821,22.3132969,19.58105647,0.910746812,44.1712204,5.009107468,1.821493625,2.276867031,8.652094718,2.732240437,5.919854281,0.25,0.32293578,0.379876797,0.702812577,0.287958115,17.66848816,7.832422587,224,250,41,31,6,0,4,25,27,18,0,53,5,3,0,3,2,1,0.183,0.256,0.263,0.519,0.218,21.2,7.2,0.754545454393368,0.21818181818835172,0.018181818172380827,0.021857923496,0.8378378378378378,0.16216216216216217,0.0,0.016,50.091074686,37
127,J.T. Realmuto,PHI,128,483.8321168,540,123.1751825,77.84671533,23.64963504,2.95620438,18.72262774,66.02189781,69.96350365,41.38686131,1.97080292,119.2335766,9.854014599,3.941605839,0.98540146,14.7810219,4.927007299,9.854014599,0.254,0.323583181,0.431771894,0.755355075,0.298591549,22.08029197,7.664233577,489,540,123,70,28,5,20,70,63,35,3,138,9,5,0,16,5,11,0.252,0.31,0.452,0.762,0.307,25.6,6.5,0.7452830187721873,0.22641509433962265,0.02830188679245283,0.0346715328518518,0.6796116504854369,0.27184466019417475,0.04854368932038835,0.037037037037037,104.45255476,103
128,Enrique Hernandez,BOS,130,452.379562,508,107.5328467,65.81751825,26.88321168,0.927007299,13.90510949,56.54744526,52.83941606,42.64233577,0.0,95.48175182,6.489051095,3.708029197,2.781021898,2.781021898,0.927007299,1.854014599,0.238,0.310091743,0.393442623,0.703534366,0.270053476,18.79562044,8.394160584,465,508,110,76,23,0,11,57,61,34,1,97,3,6,0,4,1,3,0.237,0.289,0.357,0.646,0.273,19.1,6.7,0.702970297171406,0.28712871293367875,0.009900990097846668,0.0273722627755905,0.7676767676767676,0.23232323232323232,0.0,0.0216535433070866,93.62773720999999,99
129,Justin Turner,BOS,126,554.0328467,626,147.3613139,95.95620438,34.27007299,1.142335766,15.99270073,73.10948905,74.25182482,57.11678832,1.142335766,108.5218978,9.138686131,4.569343066,1.142335766,3.427007299,1.142335766,2.284671533,0.267,0.341864717,0.418556701,0.760421418,0.302631579,17.33576642,9.124087591,558,626,154,100,31,0,23,86,96,51,0,110,11,6,0,4,1,3,0.276,0.345,0.455,0.8,0.304,17.6,8.1,0.7304347824379183,0.26086956513465037,0.008695652168617621,0.025547445255591,0.7633587786259542,0.2366412213740458,0.0,0.0367412140575079,131.36861317,131
130,Fernando Tatis Jr.,SDP,123,553.440367,635,156.1284404,82.72477064,30.29357798,2.330275229,40.77981651,106.0275229,106.0275229,67.57798165,3.495412844,144.4770642,5.825688073,4.660550459,3.495412844,27.96330275,9.321100917,18.64220183,0.281,0.363468635,0.566315789,0.929784424,0.309375,22.75229358,10.64220183,575,635,148,89,33,1,25,91,78,53,0,141,3,3,1,29,4,25,0.257,0.322,0.449,0.77,0.299,22.2,8.3,0.7171717169238959,0.26262626252818494,0.02020202019247514,0.0642201834803149,0.7235772357723578,0.2682926829268293,0.008130081300813009,0.0393700787401574,115.34862388999998,123
131,Giancarlo Stanton,NYY,126,365.5045872,415,89.85321101,51.01834862,13.70642202,0.76146789,24.36697248,55.58715596,65.48623853,44.16513761,1.52293578,118.7889908,2.28440367,3.04587156,0.76146789,0.76146789,0.0,0.76146789,0.246,0.328440367,0.4875,0.815940367,0.290540541,28.62385321,10.64220183,371,415,71,34,13,0,24,43,60,41,3,124,2,1,0,0,0,0,0.191,0.275,0.42,0.695,0.21,29.9,9.9,0.7790697674081236,0.20930232561335663,0.011627906978519814,0.0587155963373494,0.723404255319149,0.2765957446808511,0.0,0.0578313253012048,65.48623853,47
132,Hunter Renfroe,LAA,130,494.6102941,548,118.8676471,65.47794118,24.17647059,1.007352941,29.21323529,69.50735294,80.58823529,43.31617647,1.007352941,126.9264706,4.029411765,4.029411765,2.014705882,2.014705882,1.007352941,1.007352941,0.241,0.304428044,0.472505092,0.776933136,0.261764706,23.16176471,7.904411765,498,548,116,65,31,0,20,60,60,44,0,125,3,3,0,0,0,0,0.233,0.297,0.416,0.713,0.27,22.8,8.0,0.7303370783220802,0.2696629212317622,0.011235955048534939,0.0533088235218978,0.6770833333333334,0.3229166666666667,0.0,0.0364963503649635,89.65441181,96
133,Josh Naylor,CLE,130,444.9540441,495,118.2904412,72.79411765,25.47794118,0.909926471,19.10845588,60.05514706,67.33455882,39.12683824,2.729779412,80.98345588,5.459558824,3.639705882,1.819852941,5.459558824,2.729779412,2.729779412,0.265,0.330258303,0.45603272,0.786291022,0.2845953,16.36029412,7.904411765,452,495,139,91,31,0,17,52,97,33,9,68,3,7,0,10,3,7,0.308,0.354,0.489,0.842,0.326,13.7,6.7,0.7339449539665658,0.2568807339135042,0.009174311928363,0.0386029411717171,0.7459016393442623,0.2540983606557377,0.0,0.0343434343434343,99.18198532,122
134,Jean Segura,MIA,130,295.87061,326,80.74676525,59.65619224,13.85951941,1.205175601,6.025878004,34.34750462,32.53974122,21.69316081,1.205175601,50.01478743,4.820702403,2.410351201,1.807763401,8.436229205,3.012939002,5.423290203,0.273,0.330241187,0.389002037,0.719243224,0.308457711,15.34195933,6.654343808,301,326,66,56,5,2,3,25,21,22,1,47,2,0,1,6,2,4,0.219,0.277,0.279,0.556,0.251,14.4,6.7,0.7983870968180127,0.18548387098738497,0.016129032261518232,0.0184842883558282,0.8888888888888888,0.07936507936507936,0.031746031746031744,0.00920245398773,74.72088724599999,63
135,Tyler Stephenson,CIN,127,462.5286506,517,118.4990758,79.31792976,23.8909427,0.955637708,14.33456562,56.38262477,60.2051756,43.00369686,0.955637708,115.6321627,6.689463956,3.822550832,0.955637708,1.911275416,0.955637708,0.955637708,0.256,0.325925926,0.404958678,0.730884604,0.309659091,22.36598891,8.31792976,465,517,113,78,20,2,13,59,56,47,2,135,4,1,0,0,1,-1,0.243,0.317,0.378,0.696,0.314,26.1,9.1,0.761467889811374,0.22935779814752255,0.009174311925900902,0.0277264325338491,0.78,0.2,0.02,0.0251450676982591,104.16451018000001,100
136,Joc Pederson,SFG,123,376.1131725,425,90.67717996,52.04081633,17.34693878,2.365491651,18.92393321,52.82931354,56.77179963,38.63636364,1.576994434,100.9276438,6.307977737,3.153988868,1.576994434,3.153988868,1.576994434,1.576994434,0.241,0.319702602,0.450733753,0.770436355,0.276595745,23.74768089,9.090909091,358,425,84,52,14,3,15,59,51,57,6,89,7,3,0,0,0,0,0.235,0.348,0.416,0.764,0.268,20.9,13.4,0.7252747253558948,0.24175824183175373,0.03296703296565462,0.0445269016705882,0.7536231884057971,0.2028985507246377,0.043478260869565216,0.0352941176470588,71.75324675,69
137,Willson Contreras,STL,124,428.3831776,495,101.7757009,61.06542056,20.35514019,0.925233645,18.5046729,61.99065421,61.06542056,45.3364486,0.925233645,116.5794393,15.72897196,3.700934579,1.85046729,5.551401869,2.775700935,2.775700935,0.239,0.330206379,0.416846652,0.747053031,0.280373832,23.55140187,9.158878505,428,495,113,66,27,0,20,55,67,51,0,111,13,2,1,6,3,3,0.264,0.358,0.467,0.826,0.311,22.4,10.3,0.7333333336535728,0.24444444459122086,0.011111111117782766,0.0373831775757575,0.7096774193548387,0.2903225806451613,0.0,0.0404040404040404,83.271028,93
138,Trey Mancini,CHC,123,233.4494382,263,57.13108614,36.44569288,11.82022472,0.492509363,8.372659176,29.5505618,31.02808989,23.14794007,0.985018727,61.07116105,3.447565543,1.970037453,0.492509363,0.492509363,0.0,0.492509363,0.244,0.319548872,0.407172996,0.726721868,0.293768546,23.22097378,8.801498127,235,263,55,39,12,0,4,31,28,21,1,78,2,3,0,0,0,0,0.234,0.299,0.336,0.635,0.327,29.7,8.0,0.74747474743,0.2424242424540741,0.010101010095416661,0.0318352059923954,0.7647058823529411,0.23529411764705882,0.0,0.0152091254752851,48.758426964,51
139,Manuel Margot,TBR,128,303.8499062,336,78.16885553,53.58348968,15.75984991,1.891181989,6.934333959,35.93245779,34.0412758,25.84615385,0.630393996,59.25703565,2.521575985,2.521575985,1.260787992,8.825515947,3.782363977,5.04315197,0.257,0.31826742,0.390041494,0.708308914,0.296587927,17.63602251,7.692307692,311,336,82,56,21,1,4,39,38,18,0,55,4,3,0,9,3,6,0.264,0.31,0.376,0.686,0.306,16.4,5.4,0.7522123894184215,0.2212389381220457,0.026548672571837857,0.0206378986875,0.717948717948718,0.2692307692307692,0.01282051282051282,0.0119047619047619,71.234521571,78
141,Andrew McCutchen,PIT,122,413.5422139,473,97.61726079,62.12007505,20.4108818,0.887429644,14.1988743,54.13320826,53.24577861,50.58348968,0.887429644,98.50469043,3.549718574,3.549718574,0.887429644,7.099437148,2.662288931,4.437148218,0.237,0.322033898,0.392703863,0.714737761,0.274052478,20.82551595,10.69418386,390,473,100,69,19,0,12,55,43,75,1,100,4,4,0,11,3,8,0.256,0.378,0.397,0.776,0.312,21.1,15.9,0.7446808511148415,0.2446808510549027,0.010638297878206778,0.0300187617336152,0.7840909090909091,0.2159090909090909,0.0,0.0253699788583509,83.41838649,88
142,Michael Conforto,SFG,128,404.1287879,470,97.91666667,60.53030303,21.36363636,0.890151515,15.13257576,52.51893939,52.51893939,52.51893939,1.78030303,102.3674242,8.011363636,3.560606061,1.78030303,3.560606061,1.78030303,1.78030303,0.243,0.338403042,0.411894273,0.750297315,0.285276074,21.78030303,11.17424242,406,470,97,68,14,0,15,58,58,53,4,106,7,4,0,4,0,4,0.239,0.334,0.384,0.718,0.284,22.6,11.3,0.7311827956872348,0.25806451608227243,0.010752688170094685,0.0321969697021276,0.8292682926829268,0.17073170731707318,0.0,0.0319148936170212,82.78409091,82
143,Harrison Bader,NYY,130,309.927619,344,76.66285714,50.45333333,14.4152381,1.965714286,9.828571429,38.00380952,38.00380952,24.89904762,1.31047619,74.69714286,4.586666667,2.620952381,1.31047619,13.76,4.586666667,9.173333333,0.247,0.310344828,0.401691332,0.71203616,0.293103448,21.71428571,7.238095238,319,344,74,53,12,2,7,44,40,17,0,59,3,4,1,20,3,17,0.232,0.274,0.348,0.622,0.261,17.2,4.9,0.7549019607715516,0.21568627459165693,0.029411764711603262,0.0285714285726744,0.7910447761194029,0.1791044776119403,0.029850746268656716,0.0203488372093023,66.834285711,67
144,Masataka Yoshida,BOS,122,501.4122137,580,149.4274809,98.51145038,30.99236641,1.106870229,18.81679389,76.3740458,80.80152672,67.51908397,12.17557252,57.55725191,6.641221374,4.427480916,1.106870229,3.320610687,1.106870229,2.213740458,0.299,0.385496183,0.476821192,0.862317375,0.304123711,9.923664122,11.64122137,537,580,155,104,33,3,15,71,72,34,0,81,7,2,0,8,0,8,0.289,0.338,0.445,0.783,0.316,14.0,5.9,0.7542372881972333,0.23728813559970877,0.008474576271965052,0.0324427480862068,0.7428571428571429,0.2357142857142857,0.02142857142857143,0.0258620689655172,130.61068701,140
146,Mark Canha,NYM,126,430.2701149,507,103.9252874,68.95977011,20.39655172,0.971264368,13.59770115,58.27586207,53.41954023,52.44827586,0.971264368,102.954023,17.48275862,3.885057471,2.913793103,4.856321839,1.942528736,2.913793103,0.241,0.344894027,0.388261851,0.733155878,0.28440367,20.30651341,10.34482759,435,507,114,77,25,1,11,51,62,49,1,79,17,6,0,11,1,10,0.262,0.355,0.4,0.755,0.293,15.6,9.7,0.7634408597960294,0.22580645145934033,0.010752688168947946,0.026819923372781,0.7475728155339806,0.24271844660194175,0.009708737864077669,0.0216962524654832,90.32758625,103
147,Max Kepler,MIN,122,428.6807692,491,98.2,58.54230769,20.77307692,1.888461538,16.99615385,56.65384615,59.48653846,51.93269231,1.888461538,84.98076923,5.665384615,3.776923077,0.944230769,5.665384615,2.832692308,2.832692308,0.229,0.317919075,0.405286344,0.723205419,0.245714286,17.30769231,10.57692308,438,491,114,66,22,2,24,72,66,45,0,106,4,4,0,1,1,0,0.26,0.332,0.484,0.816,0.288,21.6,9.2,0.7209302325638672,0.25581395346259717,0.023255813948906162,0.0346153846232179,0.7333333333333333,0.24444444444444444,0.022222222222222223,0.0488798370672097,81.20384615,90
148,Spencer Torkelson,DET,130,597.017341,684,137.0635838,83.02890173,28.99421965,1.317919075,23.72254335,72.48554913,76.43930636,69.84971098,1.317919075,160.7861272,7.907514451,5.271676301,3.953757225,2.63583815,1.317919075,1.317919075,0.229,0.315891473,0.401766004,0.717657477,0.271293375,23.50674374,10.21194605,606,684,141,75,34,1,31,88,94,67,1,171,6,5,0,3,0,3,0.233,0.313,0.446,0.758,0.269,25.0,9.8,0.7325581395789983,0.2558139534883721,0.011627906976744186,0.0346820809210526,0.6818181818181818,0.3090909090909091,0.00909090909090909,0.0453216374269005,113.34104045000001,110
149,Seth Brown,OAK,120,340.0540541,378,78.08108108,43.05405405,17.51351351,1.459459459,15.32432432,42.32432432,47.43243243,31.37837838,2.189189189,100.7027027,2.918918919,2.918918919,0.72972973,6.567567568,2.189189189,4.378378378,0.229,0.29787234,0.422746781,0.720619122,0.276527331,26.64092664,8.301158301,343,378,76,42,19,1,14,33,52,30,1,101,2,2,1,3,1,2,0.222,0.286,0.405,0.692,0.27,26.7,7.9,0.6860465115278528,0.279069767371452,0.02325581394496525,0.0405405405291005,0.6774193548387096,0.3064516129032258,0.016129032258064516,0.037037037037037,62.75675676,62
150,CJ Abrams,WSN,130,572.3527132,614,151.120155,105.9031008,32.12790698,3.569767442,10.70930233,59.49612403,60.68604651,23.79844961,0.0,105.9031008,10.70930233,4.759689922,3.569767442,19.03875969,8.329457364,10.70930233,0.264,0.303501946,0.390852391,0.694354336,0.304909561,17.24806202,3.875968992,563,614,138,86,28,6,18,83,64,32,2,118,13,3,3,47,4,43,0.245,0.3,0.412,0.712,0.279,19.2,5.2,0.7542372885442005,0.228813559415585,0.025423728822371233,0.0174418604723127,0.7166666666666667,0.23333333333333334,0.05,0.0293159609120521,140.41085267,120
151,DJ LeMahieu,NYY,113,493.2504854,562,135.3165049,98.21359223,22.91650485,1.091262136,13.09514563,72.02330097,52.38058252,56.74563107,1.091262136,77.47961165,4.365048544,3.273786408,4.365048544,5.45631068,2.182524272,3.273786408,0.274,0.352250489,0.404867257,0.757117746,0.301075269,13.78640777,10.09708738,497,562,121,81,22,3,15,55,44,60,2,125,3,2,0,2,2,0,0.243,0.327,0.39,0.718,0.295,22.2,10.7,0.8035714282397703,0.18749999989261285,0.008928571425795435,0.0233009708718861,0.7641509433962265,0.20754716981132076,0.02830188679245283,0.0266903914590747,122.22135927000001,106
152,Joey Votto,CIN,117,208.3098039,242,46.50196078,28.47058824,9.490196078,0.474509804,8.541176471,27.04705882,28.47058824,28.47058824,0.949019608,62.63529412,3.321568627,1.898039216,0.474509804,0.474509804,0.0,0.474509804,0.224,0.323529412,0.398633257,0.722162669,0.273037543,25.88235294,11.76470588,208,242,42,22,6,0,14,26,38,27,0,62,7,0,0,0,0,0,0.202,0.314,0.433,0.747,0.212,25.6,11.2,0.7500000002173296,0.25000000001975725,0.012500000003622159,0.0352941176487603,0.7857142857142857,0.21428571428571427,0.0,0.0578512396694214,37.960784309,28
153,Josh Rojas,ARI,118,306.5944882,350,75.78740157,50.29527559,17.91338583,1.377952756,6.200787402,39.27165354,33.75984252,37.20472441,1.377952756,75.0984252,2.066929134,2.755905512,1.377952756,11.71259843,4.133858268,7.578740157,0.247,0.330039526,0.375280899,0.705320425,0.305135952,21.45669291,10.62992126,314,350,77,56,17,0,4,47,40,27,0,81,1,4,2,12,0,12,0.245,0.303,0.338,0.641,0.313,23.1,7.7,0.7227722772741071,0.2574257426399922,0.019801980200865463,0.0177165354342857,0.7671232876712328,0.2328767123287671,0.0,0.0114285714285714,69.586614168,73
154,Lourdes Gurriel Jr.,ARI,123,542.7643564,592,151.2237624,100.8158416,32.82376238,2.344554455,15.23960396,64.47524752,69.16435644,37.51287129,1.172277228,107.849505,5.861386139,4.689108911,2.344554455,5.861386139,2.344554455,3.516831683,0.279,0.329365079,0.431965443,0.761330522,0.320441989,18.21782178,6.336633663,551,592,144,83,35,2,24,65,82,33,1,103,6,2,0,5,0,5,0.261,0.309,0.463,0.772,0.282,17.4,5.6,0.7413793103296129,0.24137931032961285,0.017241379304005346,0.0257425742567567,0.6916666666666667,0.2916666666666667,0.016666666666666666,0.0405405405405405,135.98415844,120
155,Chris Taylor,LAD,123,338.194831,384,76.34194831,47.33200795,17.55864811,1.526838966,9.161033797,41.98807157,39.69781312,36.64413519,1.526838966,117.5666004,4.580516899,3.053677932,2.290258449,7.634194831,2.290258449,5.343936382,0.226,0.30738523,0.365688488,0.673073717,0.31316726,30.61630219,9.542743539,338,384,80,49,15,1,15,51,56,41,2,125,4,1,0,16,3,13,0.237,0.326,0.42,0.746,0.327,32.6,10.7,0.7045454545106096,0.2613636363435075,0.022727272724228028,0.0238568588463541,0.7538461538461538,0.23076923076923078,0.015384615384615385,0.0390625,67.180914513,65
157,Carlos Santana,PIT,117,527.5708583,619,121.0818363,75.36726547,22.23952096,1.235528942,21.00399202,71.66067864,72.89620758,81.54491018,2.471057884,106.255489,4.942115768,4.942115768,1.235528942,1.235528942,0.0,1.235528942,0.228,0.335329341,0.393442623,0.728771964,0.24695122,17.16566866,13.17365269,550,619,132,75,33,1,23,78,86,65,0,104,0,4,0,6,0,6,0.24,0.318,0.429,0.747,0.255,16.8,10.5,0.7530864199985743,0.22222222231104197,0.012345679015059615,0.0339321357350565,0.6880733944954128,0.30275229357798167,0.009174311926605505,0.0371567043618739,100.07784428000001,109
158,Trent Grisham,SDP,125,479.3687375,555,104.5490982,63.39679359,21.13226453,2.224448898,17.79559118,65.62124248,62.28456914,60.06012024,1.112224449,143.4769539,6.673346693,4.448897796,4.448897796,12.23446894,4.448897796,7.785571142,0.219,0.311111111,0.382830626,0.693941738,0.268965517,25.85170341,10.82164329,469,555,93,48,31,1,13,67,50,75,0,154,5,1,4,15,3,12,0.198,0.315,0.352,0.666,0.264,27.7,13.5,0.730769230751497,0.24358974358383237,0.025641025641616765,0.0320641282522522,0.6,0.3875,0.0125,0.0234234234234234,86.75350702,80
159,Josh Jung,TEX,125,470.6212425,515,109.3987976,67.08416834,22.70541082,2.064128257,18.57715431,52.63527054,59.85971944,30.96192385,0.0,143.4569138,5.160320641,4.128256513,3.096192385,5.160320641,2.064128257,3.096192385,0.232,0.284848485,0.410087719,0.694936204,0.290429043,27.85571142,6.012024048,478,515,127,78,25,1,23,75,70,30,0,151,5,2,0,1,3,-2,0.266,0.315,0.467,0.781,0.34,29.3,5.8,0.7386363636451221,0.24999999997247355,0.022727272731777062,0.0360721442912621,0.75,0.2403846153846154,0.009615384615384616,0.0446601941747572,90.82164329,104
160,Cody Bellinger,CHC,122,496.8273092,556,110.5301205,64.75502008,22.32931727,3.34939759,20.09638554,62.52208835,65.87148594,50.24096386,0.0,138.4417671,3.34939759,4.465863454,2.232931727,14.51405622,4.465863454,10.04819277,0.223,0.295774648,0.402247191,0.698021839,0.263843648,24.89959839,9.036144578,499,556,153,97,29,1,26,95,97,40,3,87,5,12,0,20,6,14,0.307,0.356,0.525,0.881,0.319,15.6,7.2,0.7160493825522298,0.24691358020186321,0.03703703702475057,0.0361445783093525,0.7637795275590551,0.2283464566929134,0.007874015748031496,0.0467625899280575,90.43373496,127
161,Brandon Marsh,PHI,128,425.5582329,472,97.62248996,65.39759036,18.95582329,3.791164659,9.477911647,49.28514056,45.4939759,35.06827309,0.947791165,148.8032129,3.791164659,3.791164659,3.791164659,12.32128514,3.791164659,8.530120482,0.23,0.291497976,0.35857461,0.650072586,0.325174825,31.52610442,7.429718876,404,472,112,69,25,6,12,58,60,59,2,144,4,4,1,10,2,8,0.277,0.372,0.458,0.829,0.397,30.5,12.5,0.7419354838566949,0.21505376340548338,0.043010752692441666,0.0200803212860169,0.69,0.25,0.06,0.0254237288135593,88.144578313,100
162,Brandon Drury,LAA,118,477.4757085,523,116.4574899,70.93319838,24.35020243,2.117408907,19.05668016,60.34615385,63.52226721,32.81983806,0.0,114.340081,5.293522267,3.17611336,2.117408907,3.17611336,1.058704453,2.117408907,0.244,0.297959184,0.423503326,0.72146251,0.280487805,21.86234818,6.275303644,485,523,127,68,30,3,26,61,83,25,0,136,8,5,0,0,2,-2,0.262,0.306,0.497,0.803,0.308,26.0,4.8,0.7282608693844314,0.24999999994866573,0.021739130430765145,0.036437246959847,0.6732673267326733,0.297029702970297,0.0297029702970297,0.0497131931166348,97.40080974,101
163,Kevin Newman,CIN,123,233.5384615,253,61.96963563,45.06882591,12.29149798,1.024291498,3.585020243,25.0951417,24.0708502,13.82793522,0.0,32.77732794,1.536437247,2.048582996,2.048582996,4.609311741,1.536437247,3.072874494,0.265,0.308163265,0.372807018,0.680970283,0.293059126,12.95546559,5.465587045,225,253,57,38,16,0,3,28,28,17,0,34,4,5,2,8,1,7,0.253,0.311,0.364,0.675,0.28,13.4,6.7,0.7719298245139266,0.21052631585437906,0.01754385964882232,0.014170040486166,0.7037037037037037,0.2962962962962963,0.0,0.0118577075098814,58.384615387,54
164,Jake Fraley,CIN,110,327.6923077,380,76.92307692,46.92307692,15.38461538,0.769230769,13.84615385,48.46153846,39.23076923,42.30769231,0.769230769,96.15384615,3.846153846,2.307692308,3.076923077,9.230769231,3.076923077,6.153846154,0.234,0.327198364,0.41314554,0.740343904,0.286713287,25.30364372,11.13360324,336,380,86,53,18,0,15,41,65,37,2,71,6,1,0,21,5,16,0.256,0.339,0.443,0.783,0.283,18.7,9.7,0.7439024390572576,0.2439024389779893,0.012195121948899464,0.0364372469736842,0.7464788732394366,0.2535211267605634,0.0,0.0394736842105263,63.07692307,71
165,Alejandro Kirk,TOR,116,367.2170385,422,104.4300203,68.47870183,19.68762677,0.855983773,14.55172414,54.78296146,57.35091278,47.07910751,0.855983773,47.07910751,4.279918864,2.567951318,0.855983773,0.855983773,0.0,0.855983773,0.283,0.369918699,0.459207459,0.829126158,0.291666667,11.15618661,11.15618661,372,422,93,69,16,0,8,34,43,42,1,45,6,2,0,0,0,0,0.25,0.334,0.358,0.692,0.265,10.7,10.0,0.7619047618358858,0.21904761895966945,0.00952380952433934,0.0344827586255924,0.8117647058823529,0.18823529411764706,0.0,0.0189573459715639,89.87829615999999,85
166,Dylan Carlson,STL,117,224.7546012,255,56.3190184,34.93865031,13.55828221,1.564417178,6.779141104,29.72392638,27.63803681,23.98773006,0.521472393,50.06134969,3.650306748,1.564417178,1.042944785,2.607361963,1.042944785,1.564417178,0.25,0.330595483,0.417633411,0.748228893,0.292307692,19.63190184,9.406952965,219,255,48,34,8,1,5,27,27,26,0,49,7,3,0,3,0,3,0.219,0.318,0.333,0.651,0.256,19.2,10.2,0.7052631580260506,0.27368421058028614,0.03157894737309565,0.0265848670745098,0.7906976744186046,0.18604651162790697,0.023255813953488372,0.0196078431372549,49.539877296,43
167,Ezequiel Tovar,COL,130,565.8504098,615,155.0102459,102.079918,31.50614754,3.780737705,17.64344262,74.3545082,73.0942623,34.02663934,0.0,112.1618852,6.301229508,5.040983607,5.040983607,15.12295082,5.040983607,10.08196721,0.274,0.319587629,0.436525612,0.756113241,0.311428571,18.23770492,5.532786885,581,615,147,91,37,4,15,79,73,25,0,166,4,3,2,11,5,6,0.253,0.287,0.408,0.695,0.328,27.0,4.1,0.7431192658092699,0.22935779815578744,0.02752293578015045,0.0286885245853658,0.6893939393939394,0.2803030303030303,0.030303030303030304,0.024390243902439,137.36680328,132
